Genre,Date,Original,SorM,Director,AvgRating,dir1
Drama,1971,0,Movie,Yuriy Ozerov,7.8,Yuriy Ozerov
Drama,1971,0,Movie,François Truffaut,7.3,François Truffaut
Drama,1971,0,Movie,George Lucas,6.7,George Lucas
Drama,1971,0,Movie,Sushil Majumdar,6.5,Sushil Majumdar
Drama,1971,0,Movie,Metin Erksan,5.4,Metin Erksan
Drama,1972,0,Movie,Yasujirô Ozu,8.2,Yasujirô Ozu
Drama,1972,0,Series,Jan Troell,8.0,Jan Troell
Drama,1972,0,Movie,Claude Sautet,7.4,Claude Sautet
Drama,1972,0,Movie,Per Bronken,7.1,Per Bronken
Drama,1972,0,Movie,Robert Mulligan,6.9,Robert Mulligan
Drama,1972,0,Movie,"Adrian Hoven, Michael Armstrong",6.2,Adrian Hoven
Drama,1973,0,Movie,Václav Vorlícek,7.8,Václav Vorlícek
Drama,1973,0,Movie,Jerry Schatzberg,7.3,Jerry Schatzberg
Drama,1974,0,Movie,Buzz Kulik,7.5,Buzz Kulik
Drama,1974,0,Movie,Claude Sautet,7.5,Claude Sautet
Drama,1974,0,Movie,Just Jaeckin,5.3,Just Jaeckin
Drama,1975,0,Movie,Bertrand Tavernier,7.1,Bertrand Tavernier
Drama,1975,0,Movie,Orhan Aksoy,5.2,Orhan Aksoy
Drama,1976,0,Movie,John G. Avildsen,8.1,John G. Avildsen
Drama,1976,0,Movie,Frank Pierson,6.2,Frank Pierson
Drama,1977,0,Movie,Steven Spielberg,7.6,Steven Spielberg
Drama,1977,0,Movie,Richard Attenborough,7.4,Richard Attenborough
Drama,1977,0,Movie,John Badham,6.8,John Badham
Drama,1977,0,Movie,Nagisa Ôshima,6.6,Nagisa Ôshima
Drama,1977,0,Movie,Robert Wise,5.8,Robert Wise
Drama,1977,0,Movie,Walerian Borowczyk,5.7,Walerian Borowczyk
Drama,1978,0,Movie,Tengiz Abuladze,8.4,Tengiz Abuladze
Drama,1979,0,Movie,Francis Ford Coppola,8.4,Francis Ford Coppola
Drama,1979,0,Movie,Robert Benton,7.8,Robert Benton
Drama,1979,0,Movie,Sylvester Stallone,7.3,Sylvester Stallone
Drama,1979,0,Movie,Kon Ichikawa,6.3,Kon Ichikawa
Drama,1980,0,Movie,Stanley Kubrick,8.4,Stanley Kubrick
Drama,1980,0,Movie,Mikio Naruse,7.7,Mikio Naruse
Drama,1980,0,Movie,Robert Redford,7.7,Robert Redford
Drama,1980,0,Movie,Youssef Chahine,7.4,Youssef Chahine
Drama,1980,0,Movie,Jeannot Szwarc,7.2,Jeannot Szwarc
Drama,1980,0,Movie,Yoshitarô Nomura,7.0,Yoshitarô Nomura
Drama,1980,0,Movie,Alan Parker,6.6,Alan Parker
Drama,1981,0,Movie,Kôhei Oguri,7.9,Kôhei Oguri
Drama,1981,0,Movie,François Truffaut,7.35,François Truffaut
Drama,1981,0,Movie,Franco Zeffirelli,4.9,Franco Zeffirelli
Drama,1982,0,Movie,Rainer Werner Fassbinder,7.5,Rainer Werner Fassbinder
Drama,1982,0,Movie,Taylor Hackford,7.0,Taylor Hackford
Drama,1982,0,Movie,Jacques Demy,6.9,Jacques Demy
Drama,1982,0,Movie,Sylvester Stallone,6.8,Sylvester Stallone
Drama,1982,0,Movie,Babbar Subhash,6.5,Babbar Subhash
Drama,1982,0,Movie,Just Jaeckin,5.2,Just Jaeckin
Drama,1983,0,Movie,Alan J. Pakula,7.6,Alan J. Pakula
Drama,1983,0,Movie,"Khairiya A-Mansour, Youssef Chahine",7.3,Khairiya A-Mansour
Drama,1983,0,Movie,Sidney J. Furie,6.7,Sidney J. Furie
Drama,1983,0,Movie,Adrian Lyne,6.2,Adrian Lyne
Drama,1983,0,Movie,Sylvester Stallone,4.7,Sylvester Stallone
Drama,1984,0,Movie,Barry Levinson,7.5,Barry Levinson
Drama,1984,0,Movie,Albert Magnoli,6.6,Albert Magnoli
Drama,1985,0,Movie,Luis Puenzo,7.7,Luis Puenzo
Drama,1985,0,Movie,Clint Eastwood,7.3,Clint Eastwood
Drama,1985,0,Movie,Hans Alfredson,6.949999999999999,Hans Alfredson
Drama,1985,0,Movie,Sylvester Stallone,6.9,Sylvester Stallone
Drama,1986,0,Movie,Steven Spielberg,7.8,Steven Spielberg
Drama,1986,0,Movie,Éric Rohmer,7.7,Éric Rohmer
Drama,1986,0,Series,Agnès Varda,7.7,Agnès Varda
Drama,1986,0,Movie,Jean-Jacques Beineix,7.4,Jean-Jacques Beineix
Drama,1986,0,Movie,James Ivory,7.3,James Ivory
Drama,1986,0,Movie,Walter Hill,7.1,Walter Hill
Drama,1987,0,Movie,Stanley Kubrick,8.3,Stanley Kubrick
Drama,1987,0,Movie,Oliver Stone,8.1,Oliver Stone
Drama,1987,0,Movie,Seijirô Kôyama,8.1,Seijirô Kôyama
Drama,1987,0,Movie,Mabel Cheung,7.7,Mabel Cheung
Drama,1987,0,Movie,Lasse Hallström,7.5,Lasse Hallström
Drama,1987,0,Movie,Emile Ardolino,7.0,Emile Ardolino
Drama,1987,0,Movie,Adrian Lyne,6.9,Adrian Lyne
Drama,1987,0,Movie,Arthur Allan Seidelman,6.5,Arthur Allan Seidelman
Drama,1988,0,Movie,Barry Levinson,8.0,Barry Levinson
Drama,1988,0,Movie,Roy Campanella II,7.3,Roy Campanella II
Drama,1988,0,Movie,Alex Law,7.1,Alex Law
Drama,1988,0,Movie,Andrzej Zulawski,7.1,Andrzej Zulawski
Drama,1988,0,Movie,Carl Schultz,5.9,Carl Schultz
Drama,1988,0,Movie,Vladimír Drha,5.7,Vladimír Drha
Drama,1989,0,Movie,Stephen Frears,7.6,Stephen Frears
Drama,1989,0,Movie,Phil Alden Robinson,7.5,Phil Alden Robinson
Drama,1989,0,Movie,Bertrand Tavernier,7.4,Bertrand Tavernier
Drama,1989,0,Movie,Johnnie To,7.3,Johnnie To
Drama,1989,0,Movie,Steven Soderbergh,7.2,Steven Soderbergh
Drama,1989,0,Movie,Göran Carmback,5.5,Göran Carmback
Drama,1990,0,Movie,Giuseppe Tornatore,8.5,Giuseppe Tornatore
Drama,1990,0,Movie,Claude Chabrol,7.5,Claude Chabrol
Drama,1990,0,Movie,Bruce Beresford,7.3,Bruce Beresford
Drama,1990,0,Movie,Jerry Zucker,7.1,Jerry Zucker
Drama,1990,0,Movie,"Khairiya A-Mansour, Youssef Chahine",6.6,Khairiya A-Mansour
Drama,1990,0,Series,Glenn Jordan,5.8,Glenn Jordan
Drama,1990,0,Movie,John G. Avildsen,5.3,John G. Avildsen
Drama,1991,0,Movie,Akira Kurosawa,7.2,Akira Kurosawa
Drama,1991,0,Movie,Gus Van Sant,7.1,Gus Van Sant
Drama,1991,0,Movie,Joseph Ruben,6.3,Joseph Ruben
Drama,1992,0,Movie,Clint Eastwood,8.2,Clint Eastwood
Drama,1992,0,Movie,David Lynch,7.3,David Lynch
Drama,1992,0,Movie,Robert Redford,7.2,Robert Redford
Drama,1992,0,Movie,Paul Verhoeven,7.0,Paul Verhoeven
Drama,1992,1,Movie,Roland Joffé,6.5,Roland Joffé
Drama,1992,0,Movie,Andrew Birkin,6.4,Andrew Birkin
Drama,1992,0,Movie,Barbet Schroeder,6.4,Barbet Schroeder
Drama,1992,0,Movie,Zalman King,4.0,Zalman King
Drama,1993,0,Movie,Martin Brest,8.0,Martin Brest
Drama,1993,0,Movie,Krzysztof Kieslowski,7.9,Krzysztof Kieslowski
Drama,1993,0,Movie,James Ivory,7.6,James Ivory
Drama,1993,0,Movie,Agnieszka Holland,7.3,Agnieszka Holland
Drama,1993,0,Movie,Martin Scorsese,7.2,Martin Scorsese
Drama,1993,0,Movie,Bruce Joel Rubin,6.9,Bruce Joel Rubin
Drama,1993,0,Movie,Sydney Pollack,6.8,Sydney Pollack
Drama,1993,0,Movie,Walter Hill,6.5,Walter Hill
Drama,1993,0,Movie,Adrian Lyne,6.0,Adrian Lyne
Drama,1993,0,Movie,Alan Shapiro,5.9,Alan Shapiro
Drama,1993,0,Movie,Mike Figgis,5.8,Mike Figgis
Drama,1993,0,Movie,Ketan Mehta,5.4,Ketan Mehta
Drama,1994,0,Movie,Frank Darabont,9.3,Frank Darabont
Drama,1994,0,Movie,Robert Zemeckis,8.8,Robert Zemeckis
Drama,1994,0,Movie,Krzysztof Kieslowski,8.1,Krzysztof Kieslowski
Drama,1994,0,Movie,Lasse Hallström,7.8,Lasse Hallström
Drama,1994,0,Movie,Gillian Armstrong,7.3,Gillian Armstrong
Drama,1994,0,Movie,Yôji Yamada,7.0,Yôji Yamada
Drama,1994,0,Movie,Bille August,6.9,Bille August
Drama,1994,0,Movie,Youssef Chahine,6.7,Youssef Chahine
Drama,1994,0,Movie,Michael Apted,6.5,Michael Apted
Drama,1994,0,Movie,Kenneth Branagh,6.4,Kenneth Branagh
Drama,1994,0,Movie,Barry Levinson,6.1,Barry Levinson
Drama,1995,0,Movie,Alfonso Cuarón,7.7,Alfonso Cuarón
Drama,1995,0,Movie,Clint Eastwood,7.6,Clint Eastwood
Drama,1995,0,Movie,Edward Zwick,7.6,Edward Zwick
Drama,1995,0,Movie,Rebecca Miller,6.4,Rebecca Miller
Drama,1995,0,Movie,Jeremy Podeswa,6.1,Jeremy Podeswa
Drama,1995,0,Movie,Frank Oz,6.0,Frank Oz
Drama,1996,0,Movie,Danny Boyle,8.1,Danny Boyle
Drama,1996,0,Movie,Peter Ho-Sun Chan,8.1,Peter Ho-Sun Chan
Drama,1996,0,Movie,Ang Lee,7.6,Ang Lee
Drama,1996,0,Movie,Pedro Almodóvar,7.0,Pedro Almodóvar
Drama,1996,0,Movie,Bo Widerberg,6.9,Bo Widerberg
Drama,1996,0,Movie,Baz Luhrmann,6.7,Baz Luhrmann
Drama,1996,0,Movie,Andrew Fleming,6.4,Andrew Fleming
Drama,1996,0,Movie,James Foley,6.3,James Foley
Drama,1996,0,Movie,Rudolf van den Berg,6.3,Rudolf van den Berg
Drama,1996,0,Movie,Xin Lee,6.1,Xin Lee
Drama,1996,0,Movie,Dominique Ladoge,5.7,Dominique Ladoge
Drama,1996,0,Series,Azuma Morisaki,5.7,Azuma Morisaki
Drama,1996,0,Movie,Mahesh Bhatt,5.6,Mahesh Bhatt
Drama,1997,0,Movie,Paul Thomas Anderson,7.9,Paul Thomas Anderson
Drama,1997,0,Movie,Andrew Niccol,7.8,Andrew Niccol
Drama,1997,0,Movie,James Cameron,7.8,James Cameron
Drama,1997,0,Movie,Alejandro Amenábar,7.7,Alejandro Amenábar
Drama,1997,0,Movie,Taylor Hackford,7.5,Taylor Hackford
Drama,1997,0,Movie,Maciej Dejczer,6.6,Maciej Dejczer
Drama,1997,0,Movie,Yoshimitsu Morita,6.6,Yoshimitsu Morita
Drama,1997,0,Movie,Nils Malmros,6.3,Nils Malmros
Drama,1997,0,Series,Johnny Depp,6.3,Johnny Depp
Drama,1998,0,Movie,Steven Spielberg,8.6,Steven Spielberg
Drama,1998,0,Movie,Tony Kaye,8.5,Tony Kaye
Drama,1998,0,Movie,Gus Van Sant,8.3,Gus Van Sant
Drama,1998,0,Movie,Jin-ho Hur,7.6,Jin-ho Hur
Drama,1998,0,Movie,Mani Ratnam,7.6,Mani Ratnam
Drama,1998,0,Movie,Pedro Almodóvar,7.4,Pedro Almodóvar
Drama,1998,0,Movie,Darren Aronofsky,7.4,Darren Aronofsky
Drama,1998,0,Movie,Vladimír Michálek,7.3,Vladimír Michálek
Drama,1998,0,Movie,Vincenzo Natali,7.2,Vincenzo Natali
Drama,1998,0,Movie,Vincent Ward,7.1,Vincent Ward
Drama,1998,0,Movie,Marc Levin,7.1,Marc Levin
Drama,1998,1,Movie,Dan Wachspress,7.0,Dan Wachspress
Drama,1998,0,Movie,Henry Jaglom,7.0,Henry Jaglom
Drama,1998,0,Movie,Todd Haynes,7.0,Todd Haynes
Drama,1998,0,Movie,Brad Silberling,6.7,Brad Silberling
Drama,1998,0,Movie,Randa Haines,5.9,Randa Haines
Drama,1998,0,Movie,Jonathan Darby,5.5,Jonathan Darby
Drama,1998,0,Series,Garret Williams,5.5,Garret Williams
Drama,1998,0,Movie,Umesh Mehra,5.2,Umesh Mehra
Drama,1998,0,Movie,Jôji Iida,5.2,Jôji Iida
Drama,1999,0,Movie,Sam Mendes,8.3,Sam Mendes
Drama,1999,0,Movie,Terrence Malick,7.6,Terrence Malick
Drama,1999,0,Movie,Stanley Kubrick,7.4,Stanley Kubrick
Drama,1999,0,Movie,Jingle Ma,7.2,Jingle Ma
Drama,1999,0,Movie,Yasuo Furuhata,7.2,Yasuo Furuhata
Drama,1999,0,Movie,Paul Schrader,7.0,Paul Schrader
Drama,1999,0,Movie,Oliver Stone,6.9,Oliver Stone
Drama,1999,0,Series,Ann Hui,6.9,Ann Hui
Drama,1999,0,Movie,Sam Raimi,6.6,Sam Raimi
Drama,1999,0,Series,Jon Turteltaub,6.6,Jon Turteltaub
Drama,1999,0,Movie,Luis Mandoki,6.3,Luis Mandoki
Drama,1999,0,Movie,Indra Kumar,6.2,Indra Kumar
Drama,1999,0,Movie,Sooraj R. Barjatya,6.2,Sooraj R. Barjatya
Drama,1999,0,Movie,Jaume Balagueró,5.9,Jaume Balagueró
Drama,1999,0,Movie,Rand Ravich,5.4,Rand Ravich
Drama,1999,0,Movie,Sydney Pollack,5.3,Sydney Pollack
Drama,2000,0,Movie,Darren Aronofsky,8.3,Darren Aronofsky
Drama,2000,0,Movie,Paul Thomas Anderson,8.0,Paul Thomas Anderson
Drama,2000,0,Movie,Pedro Almodóvar,7.8,Pedro Almodóvar
Drama,2000,0,Movie,Stephen Daldry,7.7,Stephen Daldry
Drama,2000,0,Series,Takashi Koizumi,7.7,Takashi Koizumi
Drama,2000,0,Movie,Hyun-seung Lee,7.6,Hyun-seung Lee
Drama,2000,0,Movie,José Luis Cuerda,7.6,José Luis Cuerda
Drama,2000,0,Movie,F.A. Brabec,7.2,F.A. Brabec
Drama,2000,0,Movie,Mimi Leder,7.2,Mimi Leder
Drama,2000,0,Movie,Julie Dash,6.8,Julie Dash
Drama,2000,0,Movie,Nicholas Hytner,6.7,Nicholas Hytner
Drama,2000,0,Movie,Robert Zemeckis,6.6,Robert Zemeckis
Drama,2000,0,Movie,Andrzej Wajda,6.0,Andrzej Wajda
Drama,2000,0,Movie,Joan Chen,5.7,Joan Chen
Drama,2001,0,Movie,Ashutosh Gowariker,8.1,Ashutosh Gowariker
Drama,2001,0,Movie,David Lynch,7.9,David Lynch
Drama,2001,0,Movie,Yimou Zhang,7.8,Yimou Zhang
Drama,2001,0,Movie,Baz Luhrmann,7.6,Baz Luhrmann
Drama,2001,0,Movie,Jean-Jacques Annaud,7.6,Jean-Jacques Annaud
Drama,2001,0,Movie,Isao Yukisada,7.5,Isao Yukisada
Drama,2001,0,Movie,Karan Johar,7.4,Karan Johar
Drama,2001,0,Movie,Laurent Cantet,7.4,Laurent Cantet
Drama,2001,0,Movie,Michael Haneke,7.35,Michael Haneke
Drama,2001,0,Movie,Steven Spielberg,7.2,Steven Spielberg
Drama,2001,0,Movie,Jin-ho Hur,7.1,Jin-ho Hur
Drama,2001,0,Movie,Scott Hicks,6.9,Scott Hicks
Drama,2001,0,Movie,Hirokazu Koreeda,6.9,Hirokazu Koreeda
Drama,2001,0,Movie,Pat O'Connor,6.7,Pat O'Connor
Drama,2001,0,Series,Aziz M. Osman,6.7,Aziz M. Osman
Drama,2001,0,Movie,Lee Tamahori,6.4,Lee Tamahori
Drama,2001,0,Movie,Stephen Herek,6.3,Stephen Herek
Drama,2001,0,Movie,Thomas Carter,6.2,Thomas Carter
Drama,2001,0,Movie,Stefan Jäger,6.0,Stefan Jäger
Drama,2001,0,Movie,Kei Kumai,5.8,Kei Kumai
Drama,2001,0,Movie,Luis Mandoki,5.6,Luis Mandoki
Drama,2001,0,Series,Jean-François Richet,5.3,Jean-François Richet
Drama,2002,0,Movie,Yôji Yamada,8.1,Yôji Yamada
Drama,2002,0,Movie,Ridley Scott,7.7,Ridley Scott
Drama,2002,0,Movie,Adam Shankman,7.4,Adam Shankman
Drama,2002,0,Movie,Kiyoshi Sasabe,7.2,Kiyoshi Sasabe
Drama,2002,0,Movie,Curtis Hanson,7.1,Curtis Hanson
Drama,2002,0,Movie,Leung Chun 'Samson' Chiu,7.1,Leung Chun 'Samson' Chiu
Drama,2002,0,Movie,Beto Brant,7.1,Beto Brant
Drama,2002,0,Movie,Jack Neo,7.1,Jack Neo
Drama,2002,0,Movie,Dominik Graf,7.1,Dominik Graf
Drama,2002,0,Movie,Matteo Garrone,7.0,Matteo Garrone
Drama,2002,1,Movie,Bruce Beresford,7.0,Bruce Beresford
Drama,2002,0,Movie,Ivan Sen,7.0,Ivan Sen
Drama,2002,0,Movie,Emanuele Crialese,7.0,Emanuele Crialese
Drama,2002,0,Movie,Maria von Heland,6.9,Maria von Heland
Drama,2002,0,Movie,Mark Romanek,6.8,Mark Romanek
Drama,2002,0,Movie,Agneta Fagerström-Olsson,6.6,Agneta Fagerström-Olsson
Drama,2002,0,Movie,Tanuja Chandra,6.5,Tanuja Chandra
Drama,2002,0,Movie,Mark Pellington,6.4,Mark Pellington
Drama,2002,0,Movie,Callie Khouri,6.1,Callie Khouri
Drama,2002,0,Series,Jong-Hyuk Lee,5.9,Jong-Hyuk Lee
Drama,2002,0,Movie,Young-Joo Byun,5.8,Young-Joo Byun
Drama,2002,0,Movie,John Stockwell,5.7,John Stockwell
Drama,2002,0,Movie,Kaige Chen,5.5,Kaige Chen
Drama,2003,0,Movie,Andrey Zvyagintsev,8.0,Andrey Zvyagintsev
Drama,2003,0,Movie,Pedro Almodóvar,7.9,Pedro Almodóvar
Drama,2003,0,Series,Mikael Håfström,7.8,Mikael Håfström
Drama,2003,0,Movie,Jae-young Kwak,7.8,Jae-young Kwak
Drama,2003,0,Movie,Danny Boyle,7.6,Danny Boyle
Drama,2003,0,Movie,Hector Babenco,7.6,Hector Babenco
Drama,2003,0,Movie,Ondrej Trojan,7.6,Ondrej Trojan
Drama,2003,0,Movie,Isabel Coixet,7.5,Isabel Coixet
Drama,2003,0,Movie,Isshin Inudô,7.4,Isshin Inudô
Drama,2003,0,Movie,Peter Sollett,7.2,Peter Sollett
Drama,2003,0,Movie,Hani Khalifa,7.0,Hani Khalifa
Drama,2003,0,Movie,Sudhir Mishra,7.0,Sudhir Mishra
Drama,2003,0,Movie,Masahiko Nagasawa,7.0,Masahiko Nagasawa
Drama,2003,0,Movie,Tim Fywell,6.9,Tim Fywell
Drama,2003,0,Movie,Catherine Hardwicke,6.8,Catherine Hardwicke
Drama,2003,0,Series,Jeong-wook Lee,6.6,Jeong-wook Lee
Drama,2003,0,Movie,Peter Keglevic,6.6,Peter Keglevic
Drama,2003,0,Series,Rémi Lange,6.6,Rémi Lange
Drama,2003,0,Movie,Aziz Mirza,6.6,Aziz Mirza
Drama,2003,0,Movie,Jack Neo,6.5,Jack Neo
Drama,2003,0,Movie,Claude Chabrol,6.5,Claude Chabrol
Drama,2003,0,Movie,Takashi Shimizu,6.4,Takashi Shimizu
Drama,2003,0,Movie,Giacomo Battiato,6.4,Giacomo Battiato
Drama,2003,0,Movie,Noémie Lvovsky,6.3,Noémie Lvovsky
Drama,2003,0,Movie,Sang-soo Im,6.3,Sang-soo Im
Drama,2003,0,Movie,Jim Simpson,6.3,Jim Simpson
Drama,2003,0,Movie,Jôji Iida,5.6,Jôji Iida
Drama,2003,0,Movie,Lawrence Kasdan,5.5,Lawrence Kasdan
Drama,2003,0,Movie,Tommy Wiseau,3.7,Tommy Wiseau
Drama,2004,0,Movie,Michel Gondry,8.3,Michel Gondry
Drama,2004,0,Movie,Ashutosh Gowariker,8.2,Ashutosh Gowariker
Drama,2004,0,Movie,John H. Lee,8.2,John H. Lee
Drama,2004,0,Movie,Hirokazu Koreeda,8.1,Hirokazu Koreeda
Drama,2004,0,Movie,Nobuhiro Doi,7.9,Nobuhiro Doi
Drama,2004,0,Movie,Nick Cassavetes,7.8,Nick Cassavetes
Drama,2004,0,Movie,"J. Mackye Gruber, Eric Bress",7.6,J. Mackye Gruber
Drama,2004,0,Movie,Hans Weingartner,7.5,Hans Weingartner
Drama,2004,0,Movie,Wolfgang Petersen,7.3,Wolfgang Petersen
Drama,2004,0,Series,Wolfgang Petersen,7.3,Wolfgang Petersen
Drama,2004,0,Movie,Isao Yukisada,7.2,Isao Yukisada
Drama,2004,0,Movie,Mike Nichols,7.2,Mike Nichols
Drama,2004,0,Movie,Joel Schumacher,7.2,Joel Schumacher
Drama,2004,0,Movie,Cristi Puiu,7.2,Cristi Puiu
Drama,2004,0,Movie,Bernardo Bertolucci,7.2,Bernardo Bertolucci
Drama,2004,0,Movie,Patrice Leconte,7.0,Patrice Leconte
Drama,2004,0,Movie,Jonathan Demme,6.6,Jonathan Demme
Drama,2004,0,Movie,David Koepp,6.6,David Koepp
Drama,2004,0,Movie,Osama Fawzy,6.5,Osama Fawzy
Drama,2004,0,Movie,Randa Chahal Sabag,6.5,Randa Chahal Sabag
Drama,2004,0,Movie,Tetsuo Shinohara,6.5,Tetsuo Shinohara
Drama,2004,0,Movie,Mira Nair,6.2,Mira Nair
Drama,2004,0,Movie,John Boorman,6.0,John Boorman
Drama,2004,0,Movie,Bruno Garcia,5.8,Bruno Garcia
Drama,2004,0,Series,John Lyde,5.7,John Lyde
Drama,2004,0,Movie,Eduardo Pinto,5.3,Eduardo Pinto
Drama,2004,0,Movie,Paco Plaza,5.3,Paco Plaza
Drama,2004,0,Movie,Petter Næss,5.2,Petter Næss
Drama,2004,0,Movie,Daniel Espinosa,4.5,Daniel Espinosa
Drama,2004,0,Movie,Chris Stokes,3.9,Chris Stokes
Drama,2005,0,Movie,Sanjay Leela Bhansali,8.2,Sanjay Leela Bhansali
Drama,2005,0,Movie,Clint Eastwood,8.1,Clint Eastwood
Drama,2005,0,Movie,Sudhir Mishra,7.9,Sudhir Mishra
Drama,2005,0,Movie,Joe Wright,7.8,Joe Wright
Drama,2005,0,Movie,Komgrit Triwimol,7.8,Komgrit Triwimol
Drama,2005,0,Movie,David Cronenberg,7.4,David Cronenberg
Drama,2005,0,Movie,Dennis Gansel,7.4,Dennis Gansel
Drama,2005,0,Movie,Fernando Meirelles,7.4,Fernando Meirelles
Drama,2005,0,Movie,Joon-ik Lee,7.4,Joon-ik Lee
Drama,2005,0,Movie,Niki Caro,7.3,Niki Caro
Drama,2005,0,Movie,Yimou Zhang,7.3,Yimou Zhang
Drama,2005,0,Movie,Bohdan Sláma,7.1,Bohdan Sláma
Drama,2005,0,Movie,Jin-pyo Park,7.0,Jin-pyo Park
Drama,2005,0,Movie,SABU,7.0,SABU
Drama,2005,0,Movie,Jacob Thuesen,7.0,Jacob Thuesen
Drama,2005,0,Series,Eric Khoo,7.0,Eric Khoo
Drama,2005,0,Movie,Henrik Ruben Genz,7.0,Henrik Ruben Genz
Drama,2005,0,Movie,Lasse Hallström,7.0,Lasse Hallström
Drama,2005,0,Movie,Eric Khoo,7.0,Eric Khoo
Drama,2005,0,Movie,Stephen Gaghan,6.9,Stephen Gaghan
Drama,2005,0,Movie,Jong-bin Yoon,6.8,Jong-bin Yoon
Drama,2005,0,Movie,Kyu-dong Min,6.8,Kyu-dong Min
Drama,2005,0,Movie,Jannik Johansen,6.7,Jannik Johansen
Drama,2005,0,Movie,Scott Derrickson,6.7,Scott Derrickson
Drama,2005,0,Movie,Josef Fares,6.6,Josef Fares
Drama,2005,0,Movie,Jun'ya Satô,6.5,Jun'ya Satô
Drama,2005,0,Movie,Montxo Armendáriz,6.5,Montxo Armendáriz
Drama,2005,0,Series,Régis Wargnier,6.5,Régis Wargnier
Drama,2005,0,Movie,"Rick Elgood, Don Letts",6.4,Rick Elgood
Drama,2005,0,Movie,Isshin Inudô,6.3,Isshin Inudô
Drama,2005,0,Movie,John Polson,6.0,John Polson
Drama,2005,0,Movie,Leena Yadav,5.1,Leena Yadav
Drama,2005,0,Movie,Jacob Grønlykke,4.9,Jacob Grønlykke
Drama,2005,0,Movie,Stephen Kay,4.2,Stephen Kay
Drama,2005,0,Movie,Ka-Fai Wai,4.1,Ka-Fai Wai
Drama,2006,0,Movie,Christopher Nolan,8.5,Christopher Nolan
Drama,2006,0,Movie,Zeki Demirkubuz,7.9,Zeki Demirkubuz
Drama,2006,0,Movie,Ang Lee,7.7,Ang Lee
Drama,2006,0,Movie,Alejandro G. Iñárritu,7.4,Alejandro G. Iñárritu
Drama,2006,0,Series,Alejandro G. Iñárritu,7.4,Alejandro G. Iñárritu
Drama,2006,0,Movie,Yukihiko Tsutsumi,7.4,Yukihiko Tsutsumi
Drama,2006,0,Movie,Joachim Trier,7.4,Joachim Trier
Drama,2006,0,Movie,Geun-shik Jo,7.3,Geun-shik Jo
Drama,2006,0,Movie,Michael Haneke,7.3,Michael Haneke
Drama,2006,0,Movie,Norihiro Koizumi,7.2,Norihiro Koizumi
Drama,2006,0,Movie,Cãtãlin Mitulescu,7.2,Cãtãlin Mitulescu
Drama,2006,0,Movie,Karim Aïnouz,7.2,Karim Aïnouz
Drama,2006,0,Movie,McG,7.1,McG
Drama,2006,0,Movie,Ruxandra Zenide,7.0,Ruxandra Zenide
Drama,2006,0,Movie,"Yen Yen Woo, Colin Goh",6.9,Yen Yen Woo
Drama,2006,0,Movie,Songyos Sugmakanan,6.9,Songyos Sugmakanan
Drama,2006,0,Movie,Alejandro Agresti,6.8,Alejandro Agresti
Drama,2006,0,Movie,Robert De Niro,6.7,Robert De Niro
Drama,2006,0,Movie,Sooraj R. Barjatya,6.6,Sooraj R. Barjatya
Drama,2006,0,Movie,Alex Kendrick,6.6,Alex Kendrick
Drama,2006,0,Series,Roland Suso Richter,6.6,Roland Suso Richter
Drama,2006,0,Movie,Bill Condon,6.5,Bill Condon
Drama,2006,0,Movie,Kenneth Kainz,6.4,Kenneth Kainz
Drama,2006,0,Movie,Pablo Larraín,6.2,Pablo Larraín
Drama,2006,0,Movie,Kentarô Ohtani,6.1,Kentarô Ohtani
Drama,2006,0,Movie,Todd S. Yellin,6.1,Todd S. Yellin
Drama,2006,0,Movie,Karan Johar,6.1,Karan Johar
Drama,2006,0,Movie,Sorin Dan Mihalcescu,6.0,Sorin Dan Mihalcescu
Drama,2006,0,Movie,Oliver Stone,5.9,Oliver Stone
Drama,2006,0,Movie,Christina Rosendahl,5.5,Christina Rosendahl
Drama,2006,0,Movie,Rashid Masharawi,5.1,Rashid Masharawi
Drama,2006,0,Movie,Paul Spurrier,5.0,Paul Spurrier
Drama,2006,0,Movie,Woo-Suk Kang,4.8,Woo-Suk Kang
Drama,2007,0,Movie,"Amole Gupte, Aamir Khan",8.4,Amole Gupte
Drama,2007,0,Movie,Florian Henckel von Donnersmarck,8.4,Florian Henckel von Donnersmarck
Drama,2007,0,Movie,Guillermo del Toro,8.2,Guillermo del Toro
Drama,2007,0,Movie,Cristian Mungiu,7.9,Cristian Mungiu
Drama,2007,0,Movie,Ang Lee,7.5,Ang Lee
Drama,2007,0,Movie,Todd Field,7.5,Todd Field
Drama,2007,0,Movie,Takehiko Shinjo,7.5,Takehiko Shinjo
Drama,2007,0,Movie,Kirsten Sheridan,7.5,Kirsten Sheridan
Drama,2007,0,Movie,John Curran,7.5,John Curran
Drama,2007,0,Movie,Jay Chou,7.5,Jay Chou
Drama,2007,0,Movie,Joji Matsuoka,7.4,Joji Matsuoka
Drama,2007,0,Movie,Esteban Sapir,7.4,Esteban Sapir
Drama,2007,0,Movie,Cathy Garcia-Molina,7.4,Cathy Garcia-Molina
Drama,2007,0,Movie,Tim Burton,7.3,Tim Burton
Drama,2007,0,Movie,Gabor Csupo,7.1,Gabor Csupo
Drama,2007,0,Movie,Yoshihiro Nakamura,7.1,Yoshihiro Nakamura
