Genre,Date,X,Y
 Fantasy,2017, Evan Spiridellis,6.1
 Fantasy,2017,Jayson Thiessen,6.1
 Fantasy,2017,Yoshihiro Fukagawa,6.0
 Fantasy,2017,Kelly Asbury,6.0
 Fantasy,2017,Michael D. Black,6.0
 Fantasy,2017,Kiyotaka Taguchi,5.9
 Fantasy,2017,Fabio Resinaro,5.9
 Fantasy,2017, Fabio Guaglione,5.9
 Fantasy,2017, William Winckler,5.9
 Fantasy,2017,Reza Memari,5.8
 Fantasy,2017, Toby Genkel,5.8
 Fantasy,2017,Jun Falkenstein,5.8
 Fantasy,2017,Anna Foerster,5.8
 Fantasy,2017, Avgousta Zourelidi,5.8
 Fantasy,2017,Kentarô Hagiwara,5.7
 Fantasy,2017,Alexander Payne,5.7
 Fantasy,2017, Nobuyuki Takeuchi,5.6
 Fantasy,2017,Rizal Mantovani,5.6
 Fantasy,2017,Nikolaj Arcel,5.6
 Fantasy,2017,Akiyuki Shinbo,5.6
 Fantasy,2017,Conrad Helten,5.6
 Fantasy,2017,Shane Abbess,5.6
 Fantasy,2017, Jakub Wronski,5.5
 Fantasy,2017,Cal Brunker,5.5
 Fantasy,2017,Ira Carpelan,5.5
 Fantasy,2017, Bartosz Wierzbieta,5.5
 Fantasy,2017,Michael Tiddes,5.4
 Fantasy,2017,Matthias Hoene,5.4
 Fantasy,2017,Woo-Ping Yuen,5.4
 Fantasy,2017,Scott Hicks,5.4
 Fantasy,2017,Alex Kurtzman,5.4
 Fantasy,2017, Roy Burdine,5.3
 Fantasy,2017,Johnny Castuciano,5.3
 Fantasy,2017,Stanley Tong,5.2
 Fantasy,2017,Ali F. Mostafa,5.2
 Fantasy,2017,Denis Chernov,5.2
 Fantasy,2017,Fumihiko Sori,5.2
 Fantasy,2017,Dragos Buliga,5.1
 Fantasy,2017,Caradog W. James,5.1
 Fantasy,2017,Jinseung Lim,4.8
 Fantasy,2017,Leopoldo Aguilar,4.8
 Fantasy,2017,Rebecca Zlotowski,4.6
 Fantasy,2017,Aaron Woodley,4.5
 Fantasy,2017,Adam Wingard,4.5
 Fantasy,2017, Laura Mulleavy,4.3
 Fantasy,2017,Kate Mulleavy,4.3
 Fantasy,2017,Stacy Title,4.2
 Fantasy,2017, Berk Tokay,4.2
 Fantasy,2017,Haluk Can Dizdaroglu,4.2
 Fantasy,2017,Detlev Buck,4.0
 Fantasy,2017,Justin G. Dyck,3.9
 Fantasy,2017, Marco Deufemia,3.9
 Fantasy,2017,Martin Kotík,3.8
 Fantasy,2017, Inna Evlannikova,3.8
 Fantasy,2017,Kenzô Maihara,3.7
 Fantasy,2017, Amandha Wyanto,3.7
 Fantasy,2017,Tony Leondis,3.3
 Fantasy,2017,Simon Wells,2.6
 Fantasy,2018,Justin Richmond,8.4
 Fantasy,2018,Masashi Koizuka,8.1
 Fantasy,2018,Akiyuki Shinbo,7.9
 Fantasy,2018,Paul King,7.8
 Fantasy,2018,Jang-Hoon Lee,7.7
 Fantasy,2018,Ildikó Enyedi,7.6
 Fantasy,2018,Mari Okada,7.5
 Fantasy,2018,Kenji Nagasaki,7.5
 Fantasy,2018,Alice Rohrwacher,7.5
 Fantasy,2018,Parkpoom Wongpoom,7.3
 Fantasy,2018,David Slade,7.2
 Fantasy,2018,Hsin Yin Sung,7.2
 Fantasy,2018, Baptiste Gaubert,7.2
 Fantasy,2018,Naoko Yamada,7.2
 Fantasy,2018,Jérémie Hoarau,7.2
 Fantasy,2018,Kivanç Baruönü,7.1
 Fantasy,2018,Yong-hwa Kim,7.1
 Fantasy,2018, Yasuto Nishikata,7.1
 Fantasy,2018,Noriyuki Abe,7.1
 Fantasy,2018,Clay Kaytis,7.0
 Fantasy,2018,Mamoru Hosoda,7.0
 Fantasy,2018,Yimou Zhang,7.0
 Fantasy,2018,Monty Tiwa,6.9
 Fantasy,2018,Ayuko Tsukahara,6.9
 Fantasy,2018,James Wan,6.9
 Fantasy,2018,Boots Riley,6.9
 Fantasy,2018,Shigeharu Takahashi,6.9
 Fantasy,2018,Katrina Hadley,6.8
 Fantasy,2018,Juan Antin,6.8
 Fantasy,2018,Peter Rida Michail,6.8
 Fantasy,2018,Kyohei Yamaguchi,6.8
 Fantasy,2018, Aaron Horvath,6.8
 Fantasy,2018, Ishi Rudell,6.8
 Fantasy,2018,David Yates,6.6
 Fantasy,2018,Will Gluck,6.6
 Fantasy,2018, Karey Kirkpatrick,6.6
 Fantasy,2018,Jason Reisig,6.6
 Fantasy,2018, Justin Benson,6.5
 Fantasy,2018,Aaron Moorhead,6.5
 Fantasy,2018,Andy Serkis,6.5
 Fantasy,2018,Ondrej Havelka,6.5
 Fantasy,2018,Marek Najbrt,6.5
 Fantasy,2018,Yan Han,6.5
 Fantasy,2018,Damon Cardasis,6.4
 Fantasy,2018,Hark Tsui,6.4
 Fantasy,2018,Terry Gilliam,6.4
 Fantasy,2018,Michael Sucsy,6.4
 Fantasy,2018,Shinsuke Sato,6.4
 Fantasy,2018,Genndy Tartakovsky,6.3
 Fantasy,2018, Yarrow Cheney,6.3
 Fantasy,2018,Gareth Evans,6.3
 Fantasy,2018,Paco Arango,6.3
 Fantasy,2018,Roar Uthaug,6.3
 Fantasy,2018,Scott Mosier,6.3
 Fantasy,2018,Rudolf Havlik,6.2
 Fantasy,2018,Mike Schaerer,6.2
 Fantasy,2018,Mike Flanagan,6.2
 Fantasy,2018,Robert Zemeckis,6.2
 Fantasy,2018,Nick Park,6.1
 Fantasy,2018, Jeremy Degruson,6.1
 Fantasy,2018,Aleksey Tsitsilin,6.1
 Fantasy,2018,Jong-ho Huh,6.1
 Fantasy,2018,Christian Rivers,6.1
 Fantasy,2018,Eli Roth,6.1
 Fantasy,2018,Ben Stassen,6.1
 Fantasy,2018,Xavier Gens,6.0
 Fantasy,2018,Ari Sandel,6.0
 Fantasy,2018,Daniel Calparsoro,5.9
 Fantasy,2018,Sang-ho Yeon,5.9
 Fantasy,2018,Andrey Galat,5.8
 Fantasy,2018,Assaf Bernstein,5.8
 Fantasy,2018, Maksim Volkov,5.8
 Fantasy,2018,Scott Speer,5.7
 Fantasy,2018,Michael D. Black,5.7
 Fantasy,2018,Bradley Walsh,5.7
 Fantasy,2018,Denis Chernov,5.6
 Fantasy,2018,Peter Lepeniotis,5.6
 Fantasy,2018,Michael Spierig,5.5
 Fantasy,2018, Peter Spierig,5.5
 Fantasy,2018,Jon Holmberg,5.5
 Fantasy,2018,Soi Cheang,5.5
 Fantasy,2018,Fritz Böhm,5.5
 Fantasy,2018,Gonzalo Bendala,5.4
 Fantasy,2018,Brian Henson,5.4
 Fantasy,2018,Raman Hui,5.4
 Fantasy,2018,Lynne Southerland,5.2
 Fantasy,2018,Renny Harlin,5.2
 Fantasy,2018,Rocky Soraya,5.1
 Fantasy,2018,Gabriele Salvatores,5.1
 Fantasy,2018,Justin G. Dyck,5.1
 Fantasy,2018,Rodrigo Cortés,5.1
 Fantasy,2018,Steven Kostanski,5.0
 Fantasy,2018,Farjad Nabi,4.9
 Fantasy,2018,Don Michael Paul,4.7
 Fantasy,2018,Yayo Herrero,4.7
 Fantasy,2018,Sean McNamara,4.6
 Fantasy,2018,Marina Nefyodova,4.6
 Fantasy,2018, Francesco Cinquemani,4.5
 Fantasy,2018,Aleksandr Boguslavskiy,4.5
 Fantasy,2018,Ilya S. Maksimov,4.3
 Fantasy,2018,Blake Harris,4.2
 Fantasy,2018, Chris Bouchard,4.2
 Fantasy,2018,Barry Gonzalez,4.1
 Fantasy,2018,Wai-Man Yip,3.9
 Fantasy,2018,Anthony C. Ferrante,3.5
 Fantasy,2018,Alexandre Avancini,3.3
 Fantasy,2019,Hiroyuki Kato,8.3
 Fantasy,2019,Tomek Baginski,8.2
 Fantasy,2019,Tomonori Sudô,8.0
 Fantasy,2019,Tatsuya Nagamine,7.9
 Fantasy,2019,Yutaka Uemura,7.6
 Fantasy,2019,Jérémy Clapin,7.6
 Fantasy,2019,Yu Yang,7.5
 Fantasy,2019,Dean DeBlois,7.5
 Fantasy,2019,Robert Eggers,7.5
 Fantasy,2019,Oriol Paulo,7.4
 Fantasy,2019,Mike Flanagan,7.3
 Fantasy,2019,Shôjirô Nakazawa,7.3
 Fantasy,2019,Kyohei Yamaguchi,7.2
 Fantasy,2019,Hiroyuki Imaishi,7.1
 Fantasy,2019,Hiroyasu Ishida,7.1
 Fantasy,2019,Kazuya Kamihoriuchi,7.0
 Fantasy,2019,Florian Schott,7.0
 Fantasy,2019,Hugo Gélin,7.0
 Fantasy,2019,Todd Wilderman,7.0
 Fantasy,2019, Jill Culton,7.0
 Fantasy,2019,David F. Sandberg,7.0
 Fantasy,2019,Lesean Thomas,6.9
 Fantasy,2019,Hyo-jin Kang,6.9
 Fantasy,2019,Danny Boyle,6.8
 Fantasy,2019,Katsushi Sakurabi,6.8
 Fantasy,2019,Chris Butler,6.7
 Fantasy,2019,Alexandre Astier,6.7
 Fantasy,2019,Tetsurô Araki,6.7
 Fantasy,2019, Louis Clichy,6.7
 Fantasy,2019,Mike Mitchell,6.6
 Fantasy,2019,Jake Kasdan,6.6
 Fantasy,2019,Ayumu Watanabe,6.5
 Fantasy,2019,Andy Muschietti,6.5
 Fantasy,2019,Cecilia Aranovich,6.5
 Fantasy,2019,Dennis Gansel,6.3
 Fantasy,2019,Naya Anindita,6.3
 Fantasy,2019,Marco Bonfanti,6.3
 Fantasy,2019,Sam Liu,6.1000000000000005
 Fantasy,2019,Yoshiyuki Momose,6.1
 Fantasy,2019,Michael Dougherty,6.0
 Fantasy,2019,Dylan Brown,5.9
 Fantasy,2019,Todd Strauss-Schulson,5.9
 Fantasy,2019, Justin Copeland,5.9
 Fantasy,2019,Robert Eagar,5.7
 Fantasy,2019,Ding-Lin Wang,5.6
 Fantasy,2019,Monika Mitchell,5.5
 Fantasy,2019,Brie Larson,5.5
 Fantasy,2019,Tina Gordon,5.5
 Fantasy,2019,Rocky Soraya,5.5
 Fantasy,2019,Adam Shankman,5.3
 Fantasy,2019,Evgeniy Bedarev,5.3
 Fantasy,2019,Michelle Johnston,5.3
 Fantasy,2019,Crispian Mills,5.3
 Fantasy,2019,Doug Murphy,5.3
 Fantasy,2019,Neil Marshall,5.2
 Fantasy,2019,Kimo Stamboel,5.2
 Fantasy,2019,Prachya Pinkaew,5.1
 Fantasy,2019,Steve Trenbirth,5.0
 Fantasy,2019,Kelly Asbury,5.0
 Fantasy,2019,Aleksandr Boguslavskiy,4.9
 Fantasy,2019,Lino DiSalvo,4.8
 Fantasy,2019,Joe Sill,4.8
 Fantasy,2019,Tomasz Baginski,4.5
 Fantasy,2019,Bernie Denk,3.6
 Fantasy,2019,Tom Hooper,2.8
 Fantasy,2020,Makoto Shinkai,7.5
 Fantasy,2020,Richard Phelan,6.9
 Fantasy,2020, Will Becher,6.9
 Fantasy,2020,Masaaki Yuasa,6.8
 Fantasy,2020, Tomotaka Shibayama,6.7
 Fantasy,2020,Jun'ichi Satô,6.7
 Fantasy,2020,Gina Prince-Bythewood,6.6
 Fantasy,2020,David E. Talbert,6.5
 Fantasy,2020,David Lynch,6.5
 Fantasy,2020,Enda Loughman,6.4
 Fantasy,2020, Mike Ahern,6.4
 Fantasy,2020,Stephen Chiodo,6.2
 Fantasy,2020,David P. Smith,6.1
 Fantasy,2020,Teddy Chan,6.1
 Fantasy,2020, Walt Dohrn,6.1
 Fantasy,2020,Chris Columbus,6.0
 Fantasy,2020,Brenda Chapman,5.9
 Fantasy,2020,Tyler Perry,5.9
 Fantasy,2020,Matthias Temmermans,5.8
 Fantasy,2020,Alexs Stadermann,5.7
 Fantasy,2020,Kunihiko Yuyama,5.7
 Fantasy,2020, Motonori Sakakibara,5.7
 Fantasy,2020, Tetsuo Yajima,5.7
 Fantasy,2020,Benh Zeitlin,5.7
 Fantasy,2020,Tony Cervone,5.7
 Fantasy,2020,George Clooney,5.6
 Fantasy,2020,Stephen Gaghan,5.6
 Fantasy,2020,Steve Bencich,5.5
 Fantasy,2020,Ivan Silvestrini,5.3
 Fantasy,2020,Steven Brill,5.2
 Fantasy,2020,Jay Karas,4.7
 Fantasy,2020,Akira Saitou,4.7
 Fantasy,2020,Tugçe Soysop,4.5
 Fantasy,2020,Dimitri Logothetis,2.9
 Fantasy,2021,Sung-hee Jo,6.6
 Fantasy,2021,Jingming Guo,6.3
 Fantasy,2021,Ross Venokur,5.6
 Fantasy,2021,Esteban Crespo,5.5
 Fantasy,2021,Mikael Håfström,5.4
 History,1991,Hark Tsui,7.3
 History,1993,Jan Sverák,8.0
 History,1993,Hark Tsui,7.1
 History,1993, Woo-Ping Yuen,6.7
 History,1993,Jing Wong,6.55
 History,1993,Walter Hill,6.5
 History,1993, Sammo Kam-Bo Hung,6.4
 History,1994,Steven Spielberg,8.9
 History,1994,Patrice Chéreau,7.4
 History,1995,Mel Gibson,8.3
 History,1995,Ron Howard,7.6
 History,1995,Simon Wells,7.1
 History,1997,Jean-Jacques Annaud,7.1
 History,1997,Sammo Kam-Bo Hung,6.4
 History,1999,Jerzy Hoffman,7.0
 History,2000,Roland Emmerich,7.2
 History,2000,Mark Henn,6.9
 History,2000,Roger Young,6.6
 History,2000, Robert C. Ramirez,6.5
 History,2000,Rob LaDuca,6.5
 History,2000,Andrzej Wajda,6.0
 History,2001,Yimou Zhang,7.8
 History,2001,Jean-Jacques Annaud,7.6
 History,2002,Rajkumar Santoshi,8.1
 History,2002,Yôji Yamada,8.1
 History,2002,Ridley Scott,7.7
 History,2002,Randall Wallace,7.2
 History,2003,Caroline Link,7.5
 History,2003,Lee Hirsch,7.4
 History,2003,Peter Weir,7.4
 History,2004,Gavin O'Connor,7.5
 History,2004,Ha Yoo,7.4
 History,2004,Wolfgang Petersen,7.3
 History,2004,Jo Baier,6.8
 History,2004,Oliver Stone,5.6
 History,2005,Oliver Hirschbiegel,8.2
 History,2005,Terry George,8.1
 History,2005,George Clooney,7.4
 History,2005,Joon-ik Lee,7.4
 History,2005,Ridley Scott,7.2
 History,2005,Jun'ya Satô,6.5
 History,2006,Kevin Burns,7.9
 History,2006,Steven Spielberg,7.5
 History,2006,Stephen Frears,7.3
 History,2006,Clint Eastwood,7.1
 History,2006,Robert De Niro,6.7
 History,2006,Terrence Malick,6.7
 History,2006,Sofia Coppola,6.5
 History,2006,Paolo Virzì,6.3
 History,2006,Oliver Stone,5.9
 History,2007,Anurag Kashyap,8.5
 History,2007,Andrew Dominik,7.5
 History,2007,Ang Lee,7.5
 History,2007,Tom Clegg,7.5
 History,2007,Xiaogang Feng,7.3
 History,2007,Andrzej Wajda,7.0
 History,2007,Ji-hoon Kim,7.0
 History,2007,Mike Nichols,7.0
 History,2007,Yimou Zhang,7.0
 History,2007,Mika Ninagawa,6.9
 History,2007,Sean Grundy,6.8
 History,2007,Shekhar Kapur,6.8
 History,2008,Wilson Yip,8.0
 History,2008,Horatiu Malaele,7.9
 History,2008,Ashutosh Gowariker,7.6
 History,2008,Uli Edel,7.4
 History,2008,Bryan Singer,7.1
 History,2008,Ha Yoo,7.1
 History,2008,Saul Dibb,6.9
 History,2008,Robert Luketic,6.8
 History,2008,Justin Chadwick,6.7
 History,2008,Kaige Chen,6.6
 History,2008,Daniel Lee,6.2
 History,2008,Joseph Vilsmaier,5.8
 History,2008,Juraj Jakubisko,5.8
 History,2008,Roland Emmerich,5.1
 History,2009,Clint Eastwood,7.3
 History,2009,Edward Zwick,7.2
 History,2009,Dong-hoon Choi,6.6
 History,2010,Tom Hooper,8.0
 History,2010,Scott Varnado,7.8
 History,2010, Adrian Voicu,7.5
 History,2010,Ana Vlad,7.5
 History,2010,Wilson Yip,7.5
 History,2010, Espen Sandberg,7.3
 History,2010,Jean-Marc Vallée,7.3
 History,2010,Joachim Rønning,7.3
 History,2010,Tom Clegg,7.3
 History,2010,Nigel Cole,7.2
 History,2010,Abdellatif Kechiche,6.8
 History,2010,Ridley Scott,6.6
 History,2010,Bertrand Tavernier,6.5
 History,2010,Neil Marshall,6.4
 History,2010,Andrew Lau,6.3
 History,2011,Marcell Jankovics,8.0
 History,2011,Hun Jang,7.4
 History,2011,Icíar Bollaín,7.4
 History,2011,Péter Bergendy,7.4
 History,2011,Peter Weir,7.3
 History,2011,Steven Spielberg,7.2
 History,2011,Lech Majewski,6.9
 History,2011,Antoni Krauze,6.5
 History,2011,Suk-Yoon Kim,6.3
 History,2011,Kevin Macdonald,6.2
 History,2011,Julien Leclercq,6.1
 History,2011,Adrian Panek,5.7
 History,2011,Ami Canaan Mann,5.7
 History,2011,Paul W.S. Anderson,5.7
 History,2012,Chang-min Choo,7.8
 History,2012,Tom Hooper,7.6
 History,2012,Keishi Ohtomo,7.5
 History,2012,Nikolaj Arcel,7.5
 History,2012,Steven Spielberg,7.3
 History,2012,Rudolf van den Berg,6.9
 History,2012, Isshin Inudô,6.4
 History,2012,Bahman Ghobadi,6.4
 History,2012,Shinji Higuchi,6.4
 History,2012,Yesim Sezgin,6.4
 History,2012,Madonna,6.3
 History,2012,Dae-seung Kim,6.1
 History,2012,Chuan Lu,5.7
 History,2013,Steve McQueen,8.1
 History,2013,Eduardo Chauvet,8.0
 History,2013,Yilmaz Erdogan,7.7
 History,2013,Dylan Mohan Gray,7.7
 History,2013,J.A. Bayona,7.6
 History,2013,Ben von Grafenstein,7.5
 History,2013,Morgan Neville,7.4
 History,2013,Kathryn Bigelow,7.4
 History,2013, Espen Sandberg,7.2
 History,2013,Joachim Rønning,7.2
 History,2013,Jae-rim Han,6.9
 History,2013,Yûzô Asahara,6.8
 History,2013, Warwick Ross,6.7
 History,2013,David Roach,6.7
 History,2013,Andrzej Wajda,6.5
 History,2013,Jacques Ouaniche,6.3
 History,2013,Miguel Alexandre,5.8
 History,2013,Farren Blackburn,4.5
 History,2014,Jehane Noujaim,8.1
 History,2014,Hayao Miyazaki,7.8
 History,2014,Matthew Warchus,7.8
 History,2014,Errol Morris,7.1
 History,2014,One9,7.1
 History,2014,Han-min Kim,7.1
 History,2014,Luis Lopez,7.0
 History,2014, Clay Tweel,7.0
 History,2014,Russell Crowe,7.0
 History,2014,Alberto Arvelo,6.8
 History,2014,Gerald Salmina,6.7
 History,2014, Tom Dauer,6.7
 History,2014,Ken Loach,6.7
 History,2014,Lucía Puenzo,6.7
 History,2014,João Jardim,6.6
 History,2014,Daniel Lee,6.3
 History,2014,Corneliu Porumboiu,6.3
 History,2014,Katsuhide Motoki,6.2
 History,2014,George Clooney,6.1
 History,2014,Christopher Spencer,5.7
 History,2014,Paul W.S. Anderson,5.5
 History,2014,Claudio Fäh,5.4
 History,2015,Adam McKay,7.8
 History,2015,Alik Sakharov,7.8
 History,2015,F. Gary Gray,7.8
 History,2015,Steven Spielberg,7.6
 History,2015,Richard Mears,7.6
 History,2015,Michele Josue,7.6
 History,2015,Jerry Rothwell,7.6
 History,2015, Merlin Crossingham,7.6
 History,2015,Ava DuVernay,7.5
 History,2015,Jerrold Tarog,7.5
 History,2015, Brandon Kimber,7.3
 History,2015,Justin Webster,7.3
 History,2015,Simon Curtis,7.3
 History,2015,Shawn Rech,7.3
 History,2015,Wilson Yip,7.1
 History,2015,Burhan Qurbani,7.1
 History,2015,Bennett Miller,7.0
 History,2015,Ron Howard,6.9
 History,2015,Kyle Patrick Alvarez,6.9
 History,2015,Patricia Riggen,6.9
 History,2015,Sarah Gavron,6.9
 History,2015,Joram Lürsen,6.7
 History,2015,Justin Kurzel,6.6
 History,2015,Roni Ezra,6.6
 History,2015,Paul Andrew Williams,6.5
 History,2015,Daniel Espinosa,6.5
 History,2015,Heung-sik Park,6.4
 History,2015,Rupert Goold,6.3
 History,2015,Hsiao-Hsien Hou,6.3
 History,2015,Vicente Ferraz,6.3
 History,2015,Kazuaki Kiriya,6.2
 History,2015,Kyu-dong Min,6.1
 History,2015,Susanne Bier,5.4
 History,2016,Ava DuVernay,8.3
 History,2016,Mel Gibson,8.1
 History,2016,Alejandro G. Iñárritu,8.0
 History,2016,Sunao Katabuchi,7.8
 History,2016,Dexter Fletcher,7.4
 History,2016,Jon Greenhalgh,7.3
 History,2016,Michael Bay,7.3
 History,2016,Anne Fontaine,7.3
 History,2016,Brendan Byrne,7.2
 History,2016,Richie Smyth,7.2
 History,2016,Rachel Grady,7.2
 History,2016, Heidi Ewing,7.2
 History,2016,Yilmaz Erdogan,7.1
 History,2016,Peter Berg,7.1
 History,2016,Roel Reiné,7.0
 History,2016,Chi Fat Chan,6.7
 History,2016,Pablo Larraín,6.7
 History,2016,Dante Lam,6.6
 History,2016,Yoshihiro Nakamura,6.5
 History,2016,Gurvinder Singh,6.5
 History,2016,Dae-min Park,6.5
 History,2016,Liza Johnson,6.4
 History,2016,Kevin Reynolds,6.3
 History,2016,Richard Tanne,6.3
 History,2016,Nils Gaup,6.1
 History,2016,Natalie Portman,6.0
 History,2016,Kevin Connolly,6.0
 History,2016,Jorge Michel Grau,5.9
 History,2016,Filip Renc,5.8
 History,2016,Woo-Suk Kang,5.8
 History,2016,Ashutosh Gowariker,5.7
 History,2016,Mario Van Peebles,5.3
 History,2016,Valérie Donzelli,5.0
 History,2017, T.J. Martin,8.2
 History,2017,Daniel Lindsay,8.2
 History,2017,Raoul Peck,7.9
 History,2017,Hun Jang,7.9
 History,2017, Catherine Gund,7.8
 History,2017,Christopher Nolan,7.8
 History,2017,Theodore Melfi,7.8
 History,2017,Daresha Kyi,7.8
 History,2017,John Ridley,7.8
 History,2017,Hanung Bramantyo,7.7
 History,2017,David Fairhead,7.6
 History,2017,Joe Wright,7.4
 History,2017,Peter Berg,7.4
 History,2017,Kasper Collin,7.3
 History,2017,Reginald Hudlin,7.3
 History,2017,Kathryn Bigelow,7.3
 History,2017,Klim Shipenko,7.2
 History,2017,Angelina Jolie,7.2
 History,2017,Martin Scorsese,7.2
 History,2017,Seung-wan Ryoo,7.1
 History,2017,Angela Robinson,7.1
 History,2017,Claus Räfle,7.1
 History,2017,Andrzej Wajda,7.0
 History,2017,Niki Caro,7.0
 History,2017,Amma Asante,6.9
 History,2017,Dong-hyuk Hwang,6.8
 History,2017,Gurinder Chadha,6.7
 History,2017,Julius Sevcík,6.7
 History,2017,Cal Seville,6.6
 History,2017,Kavi Raz,6.6
 History,2017,Salvador Calvo,6.5
 History,2017,Vincent Perez,6.5
 History,2017,Edward Cotterill,6.4
 History,2017,Peter Landesman,6.4
 History,2017,David Mrnka,6.3
 History,2017,Toa Fraser,6.2
 History,2017,Yûichi Fukuda,6.2
 History,2017,Justin Chadwick,6.2
 History,2017,Jonathan Teplitzky,6.1
 History,2017,Tommy O'Haver,6.1
 History,2017,Brendan Muldowney,5.8
 History,2017,Werner Herzog,5.7
 History,2017,Stephen Shin,5.6
 History,2017,Agustín Díaz Yanes,5.6
 History,2017, Michael Parker,5.6
 History,2017,Vishal Bhardwaj,5.6
 History,2017,Aleksey Uchitel,5.4
 History,2018,Roger Mainwood,7.8
 History,2018,Stephen Frears,7.7
 History,2018,Álvaro Brechner,7.6
 History,2018,Tim Wardle,7.6
 History,2018,Abhishek Sharma,7.6
 History,2018,Pawel Pawlikowski,7.6
 History,2018,Harald Zwart,7.4
 History,2018,Damien Chazelle,7.3
 History,2018,Dennis Scholl,7.3
 History,2018, Kareem Tabsch,7.3
 History,2018,Andreas Dresen,7.3
 History,2018,Armando Iannucci,7.2
 History,2018,Christian Frosch,7.1
 History,2018,Kwang-shik Kim,7.0
 History,2018,Yimou Zhang,7.0
 History,2018,Bart Layton,7.0
 History,2018,Matt Tyrnauer,7.0
 History,2018,David Mackenzie,6.9
 History,2018,Warwick Thornton,6.9
 History,2018,Richard Lanni,6.9
 History,2018,Randall Lobb,6.8
 History,2018,Paul Greengrass,6.8
 History,2018, Robert McCallum,6.8
 History,2018,Wash Westmoreland,6.7
 History,2018,Susie Attwood,6.7
 History,2018,Mar Targarona,6.7
 History,2018,Jerrold Tarog,6.7
 History,2018,Nicolai Fuglsig,6.6
 History,2018,Chris Weitz,6.6
 History,2018,Andrew Hyatt,6.6
 History,2018,Ondrej Trojan,6.6
 History,2018, Álvaro Longoria,6.4
 History,2018,Gerardo Olivares,6.4
 History,2018,John Curran,6.4
 History,2018,Haifaa Al-Mansour,6.4
 History,2018,Eduardo Mendoza de Echave,6.3
 History,2018,Josie Rourke,6.3
 History,2018,Hong Chang-Pyo,6.3
 History,2018,Dani de la Torre,6.3
 History,2018,Ben Lewin,6.2
 History,2018,Filip Bajon,6.2
 History,2018,Geun-hyun Cho,6.1
 History,2018,Jason Reitman,6.1
 History,2018,Hee-kon Park,6.0
 History,2018,Kim A. Snyder,5.9
 History,2018,Harold Cronk,5.8
 History,2018,José Padilha,5.8
 History,2018,Mike Wiluan,5.8
 History,2018,Mario Martone,5.4
 History,2018,Kim Druzhinin,4.7
 History,2018,Wai-Man Yip,3.9
 History,2019,Ava DuVernay,8.9
 History,2019,Peter Jackson,8.3
 History,2019,Todd Douglas Miller,8.2
 History,2019,Martin Scorsese,7.6
 History,2019,Anthony Maras,7.6
 History,2019,Chiwetel Ejiofor,7.6
 History,2019,Todd Haynes,7.6
 History,2019,Fernando Meirelles,7.6
 History,2019,Toma Enache,7.4
 History,2019,Lars Kraume,7.4
 History,2019,Nate Adams,7.3
 History,2019, Adam Carolla,7.3
 History,2019,David Michôd,7.2
 History,2019,Petra Costa,7.2
 History,2019,Robin Bissell,7.2
 History,2019,Jehane Noujaim,7.1
 History,2019, Karim Amer,7.1
 History,2019,Wilson Yip,7.0
 History,2019,Da-Jung Nam,6.9
 History,2019,Adrian Noble,6.7
 History,2019,Roland Emmerich,6.7
 History,2019,Serdar Akar,6.6
 History,2019,Serge Ou,6.6
 History,2019,Kasi Lemmons,6.6
 History,2019,Shinsuke Sato,6.6
 History,2019,Thomas Vinterberg,6.6
 History,2019,Hanung Bramantyo,6.6
 History,2019,Claire McCarthy,6.6
 History,2019,Gideon Raff,6.6
 History,2019,Alfonso Gomez-Rejon,6.5
 History,2019,Trevor Nunn,6.4
 History,2019,Konstantin Khabenskiy,6.4
 History,2019,Yu-na Eom,6.4
 History,2019,Can Ulkay,6.4
 History,2019,Frédéric Tonolli,6.4
 History,2019,Joo-Ho Kim,6.3
 History,2019,Steven Soderbergh,6.3
 History,2019,Espen Sandberg,6.2
 History,2019,Kenneth Branagh,6.2
 History,2019,Jens Jonsson,6.1
 History,2019,Shin-yeon Won,6.0
 History,2019,Tamas Yvan Topolanszky,6.0
 History,2019,György Mór Kárpáti,5.8
 History,2019,Wladyslaw Pasikowski,5.7
 History,2019,Peter Mimi,5.7
 History,2019,Tom DeNucci,5.5
 History,2019,James Marsh,5.5
 History,2019,Dariusz Gajewski,5.3
 History,2019,Vladimir Khotinenko,5.1
 History,2019,Michal Rosa,5.0
 History,2019,Kei Watanabe,4.5
 History,2020,Aaron Sorkin,7.8
 History,2020,James Tovell,7.3
 History,2020, Jon Garaño,7.2
 History,2020, Jose Mari Goenaga,7.2
 History,2020,Aitor Arregi,7.2
 History,2020,Min-ho Woo,7.0
 History,2020,Rod Lurie,6.8
 History,2020, Lydia Dean Pilcher,6.2
 History,2020,Ginny Mohler,6.2
 History,2020,Greg Barker,6.1
 History,2020,Jan Hrebejk,5.8
 History,2020,Stephan Wagner,5.7
 History,2021,Francisco Pérez,6.7
 History,2021,Stanley Nelson,6.6
 Horror,1992,David Lynch,7.3
 Horror,1992,Mary Lambert,4.9
 Horror,1993,Mark Jones,4.8
 Horror,1994,Alain Berbérian,7.6
 Horror,1994,Kenneth Branagh,6.4
 Horror,1995, Ishirô Honda,7.0
 Horror,1995, Kenshô Yamashita,7.0
 Horror,1995, Koji Hashimoto,7.0
 Horror,1995, Shûe Matsubayashi,7.0
 Horror,1995, Takao Okawara,7.0
 Horror,1995,Kazuki Ohmori,7.0
