Date,X,Y,Film count
2006, Glória Pires,6.1,1
2006,Thiago Lacerda,6.1,1
2006, Ashton Kutcher,6.1,1
2006, Yûta Hiraoka,6.1,1
2006, Ato Essandoh,6.1,1
2006,Hiroshi Abe,6.1,1
2006, Gary Sinise,6.1,1
2006, Martin Lawrence,6.1,1
2006, Katie Danziger,6.1,1
2006,Danny Glover,6.05,2
2006, Julia Roberts,6.05,2
2006,Carlos Álvarez-Nóvoa,6.0,1
2006, Yoriko Haraguchi,6.0,1
2006, Barbara King,6.0,1
2006, Damien Marzette,6.0,1
2006,Lyudmila Polupanova,6.0,1
2006,Kulnadda Pachimsawat,6.0,1
2006, Brandon Routh,6.0,1
2006, Àngels Aymar,6.0,1
2006,Zachery Ty Bryan,6.0,1
2006, Kate Bosworth,6.0,1
2006, Shaana Levy,6.0,1
2006, James Marsden,6.0,1
2006, Naomie Harris,6.0,1
2006, Patcharasri Benjamas,6.0,1
2006, Raúl Arévalo,6.0,1
2006, Li Gong,6.0,1
2006, Pepe Begines,6.0,1
2006, Trula M. Marcus,6.0,1
2006, Lucas Black,6.0,1
2006, Meesuk Jaengmeesuk,6.0,1
2006, Pimolwan Suphayang,6.0,1
2006, Shawn Parr,5.9,1
2006,Johnny C. Pruitt,5.9,1
2006, Anthony Piccininni,5.9,1
2006,Nicolas Cage,5.9,1
2006, Tyrese Gibson,5.9,1
2006, Maria Bello,5.9,1
2006, Henry Hunter Hall,5.9,1
2006, Connor Paolo,5.9,1
2006, Darius Rose,5.8,1
2006, Ana de la Reguera,5.8,1
2006, Jordana Brewster,5.8,1
2006, Joey Lauren Adams,5.8,1
2006,Ashanti,5.8,1
2006,Matt Bomer,5.8,1
2006, Sophia Bush,5.8,1
2006,Paul Giamatti,5.8,1
2006, Jennifer Aniston,5.8,1
2006,Cole Hauser,5.8,1
2006, Héctor Jiménez,5.8,1
2006, Jesse Metcalfe,5.8,1
2006, Virginia Madsen,5.8,1
2006, Vince Vaughn,5.8,1
2006, Diora Baird,5.8,1
2006, Carly Schroeder,5.8,1
2006,Jimmy Bennett,5.8,1
2006, Taylor Handley,5.8,1
2006, Harrison Ford,5.8,1
2006, Brittany Snow,5.8,1
2006, Nicolas Cage,5.8,1
2006, Richard Dreyfuss,5.7,1
2006,Josh Lucas,5.7,1
2006, Jason Isaacs,5.7,1
2006, Howie Mandel,5.7,1
2006, Rudi Køhnke,5.7,1
2006,Mel B,5.7,1
2006, Bruce Campbell,5.7,1
2006, Sharon Osbourne,5.7,1
2006, Jacinda Barrett,5.7,1
2006,Jesper Dahl,5.7,1
2006, Cas Jansen,5.7,1
2006,Emma Campbell,5.7,1
2006, Nick Cannon,5.7,1
2006, Patricia Clarkson,5.7,1
2006,Catherine Keener,5.7,1
2006, Timm Sharp,5.7,1
2006, Lene Maria Christensen,5.7,1
2006, Joan Cusack,5.7,1
2006,Tygo Gernandt,5.7,1
2006, Jonatan Spang,5.7,1
2006, Agnes Bruckner,5.7,1
2006, Kurt Russell,5.7,1
2006, Samaire Armstrong,5.699999999999998,2
2006,JoJo Wright,5.6,1
2006, Tsuyoshi Kusanagi,5.6,1
2006,Justin Bartha,5.6,1
2006,Etsushi Toyokawa,5.6,1
2006, Zooey Deschanel,5.6,1
2006, Sam Elliott,5.6,1
2006,Vojtech Kotek,5.6,1
2006, Emme Rylan,5.6,1
2006, Milan Steindler,5.6,1
2006, Sarah Jessica Parker,5.6,1
2006, Mao Daichi,5.6,1
2006, Jirí Mádl,5.6,1
2006, Kevin James,5.6,1
2006, Veronika Freimanová,5.6,1
2006, Maki Horikita,5.55,2
2006, Emma Leth,5.5,1
2006, Amalie Lindegård,5.5,1
2006,Jon Heder,5.5,1
2006, Eva Röse,5.5,2
2006, Rob Schneider,5.5,1
2006, Michèle Laroque,5.5,1
2006, Zinedine Soualem,5.5,1
2006, Daniel Prévost,5.5,1
2006, Jon Lovitz,5.5,1
2006,Sebastian Jessen,5.5,1
2006, David Spade,5.5,1
2006,Dany Boon,5.5,1
2006,Liev Schreiber,5.5,1
2006, Carlo Sabatini,5.5,1
2006, Bohumil Svarc,5.5,1
2006, Predrag Bjelac,5.5,1
2006, Cathrine Bjørn,5.5,1
2006, Jake McDorman,5.449999999999998,2
2006, Rachel Blanchard,5.4,1
2006, Wayne Hope,5.4,1
2006, Melissa George,5.4,1
2006,Julianna Margulies,5.4,1
2006, Olivia Wilde,5.4,1
2006, Glenn Robbins,5.4,1
2006,Mick Molloy,5.4,1
2006, Josh Duhamel,5.4,1
2006, Nathan Phillips,5.4,1
2006, Samuel L. Jackson,5.4,1
2006, Bob Franklin,5.4,1
2006,Desmond Askew,5.4,1
2006, Nadja Uhl,5.3,1
2006, JoJo,5.3,1
2006, Benno Fürmann,5.3,1
2006,Wilmer Valderrama,5.3,1
2006, Laura Ramsey,5.3,1
2006,Taylor Kitsch,5.3,1
2006,Jutta Speidel,5.3,1
2006, Lewis Black,5.3,1
2006, Dyllan Christopher,5.3,1
2006, Sara Paxton,5.3,1
2006,Emma Roberts,5.3,1
2006, Götz George,5.3,1
2006, Sebastian Stan,5.3,1
2006, Steven Strait,5.3,1
2006, Tyler James Williams,5.3,1
2006, Maria Ricossa,5.2,1
2006,Niklaus Lange,5.2,1
2006, Ali Hillis,5.2,1
2006, Christopher McDonald,5.2,1
2006, Susan May Pratt,5.2,1
2006, Alf Brattvik,5.2,1
2006, Nicolaj Kopernikus,5.2,1
2006, Øystein Benjaminsen,5.2,1
2006, Minissha Lamba,5.2,1
2006, Mikkel Schrøder Uldal,5.2,1
2006, Richard Speight Jr.,5.2,1
2006, Mats Eldøen,5.2,1
2006, Arshad Warsi,5.2,1
2006,Sanjay Dutt,5.2,1
2006, Søren Pilmark,5.2,1
2006, Anusha Dhandekar,5.2,1
2006, John White,5.2,1
2006,Ingjerd Egeberg,5.2,1
2006,Joe Bostick,5.2,1
2006,Ditte Gråbøl,5.2,1
2006, Frankie Muniz,5.1,1
2006,Craig Bierko,5.1,1
2006,Anikó Donáth,5.1,1
2006, Takako Fuji,5.1,1
2006,Natthamonkarn Srinikornchot,5.1,1
2006, Bill Pullman,5.1,1
2006, Jon Foster,5.1,1
2006, Areen Omari,5.1,1
2006, Sarah Michelle Gellar,5.1,1
2006,Tessa Thompson,5.1,1
2006, Amber Tamblyn,5.1,1
2006, Tanja Dankner,5.1,1
2006, Stephanie Berger,5.1,1
2006, Fouad Al Shomali,5.1,1
2006, Sienna Guillory,5.1,1
2006, DJ Bobo,5.1,1
2006,Arielle Kebbel,5.1,1
2006, Anna Faris,5.1,1
2006,Jeremy Irons,5.1,1
2006, Regina Hall,5.1,1
2006, Camilla Belle,5.1,1
2006, Nirut Sirichanya,5.1,1
2006,Jimmi Simpson,5.1,1
2006, Robert Carlyle,5.1,1
2006, Katie Cassidy,5.1,1
2006, Ed Speleers,5.1,1
2006, Abderrahman Abou El Qassem,5.1,1
2006, Komgrich Yuttiyong,5.1,1
2006,Youssef Baroud,5.1,1
2006, Tommy Flanagan,5.1,1
2006, John Kathrein,5.0,1
2006, Kristin Davis,5.0,1
2006, Danny DeVito,5.0,1
2006,Mina Tander,5.0,1
2006, Shaun Delaney,5.0,1
2006, Matthew Broderick,5.0,1
2006, Matthias Koeberlin,5.0,1
2006, Meisa Kuroki,5.0,1
2006, Sascha Göpel,5.0,1
2006,Erika Asakura,5.0,1
2006, Dean Barrett,5.0,1
2006, Courteney Cox,5.0,2
2006, Lisa Martinek,5.0,1
2006,Kristin Chenoweth,5.0,1
2006,Suangporn Jaturaphut,5.0,1
2006, Keun-Suk Jang,5.0,1
2006, Jaturong Mokjok,4.9,1
2006, Kohtee Aramboy,4.9,1
2006, Prasitthichok Manasuntudchad,4.9,1
2006,Jamorn Tonthanasiriwong,4.9,1
2006, Il-seob Baek,4.8,1
2006, Kelly Chapek,4.8,1
2006,Jane Carr,4.8,1
2006, Sung-Ki Ahn,4.8,1
2006, Cascy Beddow,4.8,1
2006, Tae-Hyun Cha,4.8,1
2006, Patrick Cranshaw,4.8,1
2006,In-Pyo Cha,4.8,1
2006, Sarah Elise Steensby,4.7,1
2006,Heike Makatsch,4.7,1
2006,Hanna Kavli Lund,4.7,1
2006, Andreas Blix Henriksen,4.7,1
2006, Lena Nyman,4.7,1
2006, Michael Herbig,4.7,1
2006, Ellenie Salvo González,4.7,1
2006, Niklas Engdahl,4.7,1
2006, Christoph Maria Herbst,4.7,1
2006, Lasse Valdal,4.7,1
2006,Eagle Eye Cherry,4.7,1
2006, Andreas Wilson,4.6,1
2006, Luis Engebrigtsen Bye,4.6,1
2006,Thomas Saraby Vatle,4.6,1
2006, Georgi Staykov,4.6,1
2006, Benjamin Gulli,4.6,1
2006, Celine Louise Dyran Smith,4.6,1
2006, Hassan Brijany,4.6,1
2006,Sara Sommerfeld,4.6,1
2006, Cameron Bright,4.5,1
2006, Nick Chinlund,4.5,1
2006,Milla Jovovich,4.5,1
2006, Sebastien Andrieu,4.5,1
2006, Kam Heskin,4.4,1
2006,John Witherspoon,4.4,1
2006, Robert Opsahl,4.4,1
2006, Ola Isaac Høgåsen Mæhlen,4.4,1
2006, Jakob Beranek Hvattum,4.4,1
2006, Tim Allen,4.4,1
2006, Clemency Burton-Hill,4.4,1
2006,Maryam d'Abo,4.4,1
2006, Kerry Washington,4.4,1
2006, Spencer Breslin,4.4,1
2006, Marlon Wayans,4.4,1
2006, Luke Mably,4.4,1
2006,Ole Martin Wølner,4.4,1
2006,Chevy Chase,4.4,1
2006, Shawn Wayans,4.4,1
2006, Jonathan Dümcke,4.3,1
2006, Lukas Eichammer,4.3,1
2006,Svea Bein,4.3,1
2006, Jannis Niewöhner,4.3,1
2006, Dick Kaysø,4.2,1
2006,Vibeke Hastrup,4.2,1
2006, Sonja Furu Friby,4.2,1
2006, Jamie Morton,4.2,1
2006, Boris Aljinovic,4.1,2
2006, Otto Waalkes,4.1,2
2006,Ralf Schmitz,4.1,2
2006, Mirco Nontschew,4.1,2
2006, Richard Kind,3.9,1
2006, Kathryn Kirkpatrick,3.9,1
2006,Barry Bostwick,3.9,1
2006, Jay Brazeau,3.9,1
2006, Saiful Apek,3.4,1
2006, Aznil Hj Nawawi,3.4,1
2006, Fasha Sandha,3.4,1
2006,Yusry Abd Halim,3.4,1
2006, Thierry Lhermitte,3.2,1
2006, Hippolyte Girardot,3.2,1
2006, Hélène de Fougerolles,3.2,1
2006,Michaël Youn,3.2,1
2006, Francesca Cavallin,2.4,1
2006,Jerry Calà,2.4,1
2006, Eleonora Pedron,2.4,1
2006, Benedetta Valanzano,2.4,1
2007, Vincent Tong,9.0,2
2007, Brad Swaile,9.0,2
2007, Mamoru Miyano,9.0,2
2007,Ryô Naitô,9.0,2
2007, Akiko Kinouchi,8.7,1
2007,Tsubasa Kobayashi,8.7,1
2007, Yuichi Haba,8.7,1
2007, Yûko Itô,8.7,1
2007, Alex Filippenko,8.7,1
2007,Erik Thompson,8.7,1
2007, Dibyendu Bhattacharya,8.5,1
2007, Pawan Malhotra,8.5,1
2007,Aditya Srivastav,8.5,1
2007,Tisca Chopra,8.4,1
2007, Darsheel Safary,8.4,1
2007, Aamir Khan,8.4,1
2007,Michelle Morgan,8.4,1
2007, Graham Wardle,8.4,1
2007, Amber Marshall,8.4,1
2007, Martina Gedeck,8.4,1
2007, Vipin Sharma,8.4,1
2007, Sebastian Koch,8.4,1
2007,Ulrich Tukur,8.4,1
2007, Shaun Johnston,8.4,1
2007, Takahiro Sakurai,8.3,1
2007,Michael C. Pizzuto,8.3,1
2007, Ivana Baquero,8.2,1
2007, Richard Webber,8.2,1
2007, Gong Yoo,8.2,1
2007, Kate Harbour,8.2,1
2007,Justin Fletcher,8.2,1
2007, Lee Sun-kyun,8.2,1
2007, John Sparkes,8.2,1
2007, Sergi López,8.2,1
2007,Yun Eun-hye,8.2,1
2007,Doug Jones,8.2,1
2007, Jeong-an Chae,8.2,1
2007, Maribel Verdú,8.2,1
2007, Christian Ulmen,8.1,1
2007, Roeland Wiesnekker,8.1,1
2007, Tommy Lee Jones,8.1,1
2007,Emile Hirsch,8.1,1
2007,Woody Harrelson,8.1,1
2007, Javier Bardem,8.1,1
2007, Marcia Gay Harden,8.1,1
2007, Jena Malone,8.1,1
2007, Anneke Kim Sarnau,8.1,1
2007,Hinnerk Schönemann,8.1,1
2007, Kazuko Kojima,8.0,1
2007, Julia Stiles,8.0,1
2007,David Strathairn,8.0,1
2007, Saori Higashi,8.0,1
2007,Akemi Okamura,8.0,1
2007, Kay Kay Menon,7.95,2
2007, Josh Brolin,7.949999999999998,2
2007, Albert Martinez,7.9,1
2007, Jon Chevalier,7.9,1
2007, Diether Ocampo,7.9,1
2007,Ai-Ai de las Alas,7.9,1
2007,David Matranga,7.9,1
2007, Monica Rial,7.9,1
2007, Mai Nakahara,7.9,1
2007,Brittney Karbowski,7.9,1
2007, Hilary Haag,7.9,1
2007, Kareena Kapoor,7.9,1
2007, Laura Vasiliu,7.9,1
2007, Yûichi Nakamura,7.9,1
2007, Mishal Husain,7.9,1
2007, Tiffany Grant,7.9,1
2007,Juan Gabriel Yacuzzi,7.9,1
2007,Dara Singh,7.9,1
2007,Vlad Ivanov,7.9,1
2007, Shahid Kapoor,7.9,1
2007, Alexandru Potocean,7.9,1
2007, Sharlene San Pedro,7.9,1
2007, Anamaria Marinca,7.9,1
2007, Tarun Arora,7.9,1
2007, Rob Curling,7.9,1
2007, Bill Nighy,7.8,1
2007, Kate Oxley,7.8,1
2007,Robert Popper,7.8,1
2007, Martin Freeman,7.8,1
2007, John Lasseter,7.8,1
2007, Christopher Sabat,7.8,1
2007,Stacy Keach,7.8,1
2007, John Musker,7.8,1
2007, Chiwetel Ejiofor,7.8,1
2007,Jason Liebrecht,7.8,1
2007,Denzel Washington,7.8,1
2007, Simon Pegg,7.8,1
2007, Brina Palencia,7.8,1
2007, Brad Bird,7.8,1
2007, Scott Glenn,7.75,2
2007, Russell Crowe,7.75,2
2007, Logan Lerman,7.7,1
2007,Kôichi Yamadera,7.7,2
2007, Samuel L. Jackson,7.7,1
2007, Mithun Chakraborty,7.7,1
2007, Anthony Edwards,7.7,1
2007,Aishwarya Rai Bachchan,7.7,1
2007,Robert Downey Jr.,7.7,1
2007, Katsunosuke Hori,7.7,2
2007, Abhishek Bachchan,7.7,1
2007, Megumi Hayashibara,7.7,2
2007, Greg Eagles,7.7,1
2007, Tôru Furuya,7.7,2
2007, Madhavan,7.7,1
2007,Yuri Lowenthal,7.7,1
2007, Phil LaMarr,7.7,1
2007, Mark Ruffalo,7.7,1
2007, Jake Gyllenhaal,7.7,1
2007,Dallas Roberts,7.7,1
2007, William Hurt,7.699999999999998,2
2007, Ed Harris,7.6,1
2007, Lola Dueñas,7.6,1
2007, Satomi Hanamura,7.6,1
2007, Gul Panag,7.6,1
2007, David Kelly,7.6,1
2007, Sarika,7.6,1
2007, Jonah Hill,7.6,1
2007, Ian McKellen,7.6,1
2007,Carmen Maura,7.6,1
2007, Casey Affleck,7.6,1
2007,Yoshimi Kondou,7.6,1
2007,Raima Sen,7.6,1
2007, Penélope Cruz,7.6,1
2007,Alastair MacIntosh,7.6,1
2007, Bimbo Hart,7.6,1
2007, Kenji Mizuhashi,7.6,1
2007, Christopher Mintz-Plasse,7.6,1
2007, Ayaka Onoue,7.6,1
2007,Bill Hader,7.6,1
2007, Blanca Portillo,7.6,1
2007,Aoi Miyazaki,7.5,1
2007, Dustin Bollinger,7.5,1
2007,Hilary Swank,7.5,1
2007,Boris Kutnevich,7.5,1
2007, Gonzalo Cunill,7.5,1
2007, Jack Polak,7.5,1
2007, Imelda Staunton,7.5,1
2007,Jonathan Rhys Meyers,7.5,1
2007, Jackie Earle Haley,7.5,1
2007, Hiroshi Tamaki,7.5,1
2007, Harry Melling,7.5,1
2007, Joan Chen,7.5,1
2007, Kate Winslet,7.5,1
2007, Leehom Wang,7.5,1
2007,Jennifer Connelly,7.5,1
2007,Gwei Lun-Mei,7.5,1
2007, J.P. Gillain,7.5,1
2007, Keri Russell,7.5,1
2007, Freddie Highmore,7.5,1
2007, Francesc Albiol,7.5,1
2007,Marieke Oudejans,7.5,1
2007, Alina Kukushkina,7.5,1
2007, Jeroen Krabbé,7.5,1
2007, Michael Cera,7.5,2
2007, Daniel Radcliffe,7.5,1
2007, Patrick Dempsey,7.5,1
2007, Patrick Wilson,7.5,1
2007,Sean Bean,7.5,1
2007, Munetaka Aoki,7.5,1
2007,Rachel Hurd-Wood,7.5,1
2007, Catherine An,7.5,1
2007, Toby Stephens,7.5,1
2007, Ming-Ming Su,7.5,1
2007, Brooklynn Proulx,7.5,1
2007,Tony Chiu-Wai Leung,7.5,1
2007, Richard Macklin,7.5,1
2007, Bin Wu,7.5,1
2007, Bin Li,7.5,1
2007, Ben Whishaw,7.5,1
2007, Padma Lakshmi,7.5,1
2007,Jason Boyd,7.5,1
2007, Daragh O'Malley,7.5,1
2007, Mary-Louise Parker,7.5,1
2007, Saori Ban,7.5,1
2007, Anthony Chau-Sang Wong,7.5,1
2007,Alan David,7.5,1
2007, Tang Wei,7.5,1
2007, Matt Damon,7.45,2
2007, Luci Christian,7.45,2
2007, Rafael Ferro,7.4,1
2007, Chace Crawford,7.4,1
2007, Bea Alonzo,7.4,1
2007,Julieta Cardinali,7.4,1
2007, Chang-Seok Ko,7.4,1
2007, Tony Maudsley,7.4,1
2007, Valeria Bertuccelli,7.4,1
2007,Jason Bateman,7.4,1
2007,Jake Canuso,7.4,1
2007, Joe Odagiri,7.4,1
2007, Janine Duvitski,7.4,1
2007, Jae-yeong Jeong,7.4,1
2007,Takako Matsu,7.4,1
2007, Alejandro Urdapilleta,7.4,1
2007, Irrfan Khan,7.4,1
2007,Derek Ramsay,7.4,1
2007,Jorge-Yamam Serrano,7.4,1
2007, Pablo Rosso,7.4,1
2007, Blake Lively,7.4,1
2007, John Lloyd Cruz,7.4,1
2007, Maja Salvador,7.4,1
2007, Penn Badgley,7.4,1
2007,Byung-ho Son,7.4,1
2007, Manuela Velasco,7.4,1
2007,Konkona Sen Sharma,7.4,1
2007, Dharmendra,7.4,1
2007, Young-eun Lee,7.4,1
2007, Kirin Kiki,7.4,1
2007, Ferran Terraza,7.4,1
2007, Elliot Page,7.4,1
2007,Leighton Meester,7.4,1
2007, Elsie Kelly,7.4,1
2007, Yayako Uchida,7.4,1
2007, Emiri Kato,7.3,1
2007, Toby Huss,7.3,1
2007, Zdenek Sverák,7.3,1
2007, Johnny Depp,7.3,1
2007, Daisuke Sakaguchi,7.3,1
2007, Tatiana Vilhelmová,7.3,1
2007,Zach Grenier,7.3,1
2007,Akira Ishida,7.3,1
2007, Alan Rickman,7.3,1
2007, Louis Theroux,7.3,1
2007, Aya Endô,7.3,1
2007,Aya Hirano,7.3,1
2007,Yan Tang,7.3,1
2007, Ao Takahashi,7.3,1
2007,Timothy Spall,7.3,1
2007, Wenkang Yuan,7.3,1
2007, Marshall Bell,7.3,1
2007,Daniela Kolárová,7.3,1
2007, Chao Deng,7.3,1
2007, Kaori Fukuhara,7.3,1
2007, Hanyu Zhang,7.3,1
2007,Dane Cook,7.3,1
2007, Helena Bonham Carter,7.3,1
2007, Christian Bale,7.3,3
2007,Stuart Linder,7.3,1
2007, Hiroki Touchi,7.3,1
2007, Pavel Landovský,7.3,1
2007, Kevin Costner,7.3,1
2007, Demi Moore,7.3,1
2007, Jay Chou,7.25,2
2007,Andy Lau,7.2,1
2007,Huub Smit,7.2,1
2007, Mark Wahlberg,7.2,1
2007, Ryan Gosling,7.2,1
2007, Salli Richardson-Whitfield,7.2,1
2007, Will Smith,7.2,1
2007, Salehuddin Abu Bakar,7.2,1
2007, Sharifah Aryana,7.2,1
2007, Kate Mara,7.2,1
2007, Rebecka Hemse,7.2,1
2007, Jingchu Zhang,7.2,1
2007,Charlie Tahan,7.2,1
2007, Louis Koo,7.2,1
2007, Yasmin Ahmad,7.2,1
2007, Rachel Wilson,7.2,1
2007,Danny Glover,7.2,1
2007,Brad Pitt,7.2,2
2007, Michael Peña,7.2,1
2007, Tim Haars,7.2,1
2007,Cliff Curtis,7.2,1
2007, Wesley van Gaalen,7.2,1
2007, Michelle Yeoh,7.2,1
2007, Laura Morante,7.2,1
2007, Rosamund Pike,7.2,1
2007, Jonathan Haagensen,7.2,1
2007,Drew Nelson,7.2,1
2007, Clé Bennett,7.2,1
2007, Darlan Cunha,7.2,1
2007, David Strathairn,7.2,1
2007,Mohd Syafie Naswip,7.2,1
2007, Alice Braga,7.2,1
2007, Douglas Silva,7.2,1
2007, Edouard Baer,7.2,1
2007,Romain Duris,7.2,1
2007,Nikolaj Lie Kaas,7.2,1
2007, Charlotte Fich,7.2,1
2007, Daniel Wu,7.2,1
2007, Fabrice Luchini,7.2,1
2007, Flip Van der Kuil,7.2,1
2007, Cillian Murphy,7.2,1
2007, Chipo Chung,7.2,1
2007, Christian Potenza,7.2,1
2007,Rodrigo dos Santos,7.2,1
2007, Laurie Holden,7.1,1
2007, Thomas Jane,7.1,1
2007, Josh Hutcherson,7.1,1
2007, Hiroki Yasumoto,7.1,1
2007, Fumiko Orikasa,7.1,2
2007, Gaku Hamada,7.1,1
2007, Justin Long,7.1,1
2007,Misato Fukuen,7.1,1
2007, Maggie Q,7.1,1
2007,AnnaSophia Robb,7.1,1
2007, Terrence Howard,7.1,2
2007,Masakazu Morita,7.1,1
2007,Kenta Kiritani,7.1,1
2007, Robert Patrick,7.1,1
2007, Kyôsuke Yabe,7.1,1
2007, Ben Cross,7.1,1
2007,Cynthia Brown,7.1,1
2007, Kei Tamura,7.1,1
2007,Winson '2Pac' Jean,7.1,1
2007,Byun Hee-Bong,7.1,1
2007, Bae Doona,7.1,1
2007, Frank Garcia,7.1,1
2007, Yuki Matsuoka,7.1,1
2007, Wyclef Jean,7.1,1
2007,Eli Danker,7.1,1
2007,Eita,7.1,1
2007, James 'Bily' Petit Frère,7.1,1
2007, Toshiyuki Morikawa,7.1,1
2007, Clive Standen,7.1,1
2007, Michael Jai White,7.1,1
2007, Meisa Kuroki,7.1,1
2007,Rishi Kapoor,7.1,1
2007, Éleonore 'Lele' Senlis,7.1,1
2007, Scott Adkins,7.1,1
2007, Shun Oguri,7.1,1
2007, Park Hae-il,7.1,1
2007, Megumi Seki,7.1,1
2007, Andre Braugher,7.1,1
2007, Worapat Chittkhaew,7.0,1
2007,Seiko Iwaidô,7.0,1
2007, Wasabi Mizuta,7.0,2
2007,Charles Baker,7.0,1
2007, Lisa Kudrow,7.0,1
2007, Tyrese Gibson,7.0,1
2007, Charly Hübner,7.0,1
2007, Yosuke Asari,7.0,1
2007, Yo-won Lee,7.0,1
2007, Ye Liu,7.0,1
2007, Bela B.,7.0,1
2007, Tae-won Kwon,7.0,1
2007, Rose Byrne,7.0,1
2007, Tom Hanks,7.0,1
2007, Yui Aragaki,7.0,1
2007, Philip Seymour Hoffman,7.0,1
2007, Megan Fox,7.0,1
2007, Kim Sang-kyung,7.0,1
2007,Swaylee Loughnane,7.0,1
2007, Danuta Stenka,7.0,1
2007,Amy Adams,7.0,1
2007, Rie Kuwana,7.0,1
2007,Andrzej Chyra,7.0,1
2007,Sung-Ki Ahn,7.0,1
2007, Robert Carlyle,7.0,1
2007, Maja Ostaszewska,7.0,1
2007,Sona Norisová,7.0,1
2007,Yûko Asano,7.0,1
2007, Troy Baker,7.0,1
2007, Yun-Fat Chow,7.0,1
2007, Megumi Ohara,7.0,2
2007, Masumi Miyazaki,7.0,1
2007, Emília Vásáryová,7.0,1
2007, Julia Roberts,7.0,1
2007, Anthony Bowling,7.0,1
2007, Katrina Kaif,7.0,2
2007, Katharina Thalbach,7.0,1
2007, Akshay Kumar,7.0,2
2007, Harold Perrineau,7.0,1
2007, Haruma Miura,7.0,1
2007, Kang-ho Song,7.0,2
2007, Sorawut Patheera,7.0,1
2007, Hilary Swank,7.0,1
2007,Yumi Kakazu,7.0,2
2007,Josh Duhamel,7.0,1
2007, Issei Ishida,7.0,1
2007, Ivan Trojan,7.0,1
2007,Joachim Król,7.0,1
2007,Jeremy Renner,7.0,1
2007,Gerard Butler,7.0,1
2007, Jamie Foxx,7.0,1
2007, Jan Budar,7.0,1
2007,Jennifer Garner,7.0,1
2007, Jason Bateman,7.0,1
2007, Gina Gershon,7.0,1
2007, Chris Cooper,7.0,1
2007, Artur Zmijewski,7.0,1
2007, Subaru Kimura,7.0,2
2007, Suwikrom Amaranon,7.0,1
2007, Ulrich Mühe,6.95,2
2007, Akio Ôtsuka,6.949999999999998,2
2007, Zsófia Szamosi,6.9,1
2007, Sarah Chang,6.9,1
2007, Kippei Shîna,6.9,1
2007, Martin Lord Cayce,6.9,1
2007,Anil Kapoor,6.9,1
2007,Daniel Henney,6.9,1
2007,Ernõ Fekete,6.9,1
2007, Michael Mantell,6.9,1
2007, Hiroki Narimiya,6.9,1
2007, Adarsh Gautam,6.9,2
2007, Zooey Deschanel,6.9,2
2007, Richard Gere,6.9,1
2007, Péter Nagy,6.9,1
2007, Il-hwa Choi,6.9,1
2007, Jeong-nam Choi,6.9,1
2007,Yoshino Kimura,6.9,1
2007, Lucia Brawley,6.9,1
2007, George Clooney,6.9,1
2007, Je-mun Yun,6.9,1
2007, Paul Rudd,6.9,1
2007, Leslie Mann,6.9,1
2007,Katherine Heigl,6.9,1
2007, Anna Tsuchiya,6.9,1
2007,Ben Whishaw,6.9,1
2007,Dal-su Oh,6.9,1
2007, Avtar Gill,6.9,2
2007,Ashar Shaikh,6.9,2
2007, Seth Rogen,6.9,1
2007, Namrata Sawhney,6.9,2
2007, Cate Blanchett,6.85,2
2007, Abhay Deol,6.85,2
2007, Shia LaBeouf,6.833333333333332,3
2007, Satomi Kobayashi,6.8,1
2007, Ramadan Huseini,6.8,1
2007, Jordi Mollà,6.8,1
2007,Eva Mendes,6.8,1
2007, Kôichi Yamadera,6.8,1
2007,John Shrapnel,6.8,1
2007, Kyung-gu Sol,6.8,1
2007, Enrico Lo Verso,6.8,1
2007,Garrett Hedlund,6.8,1
2007, Ryô Kase,6.8,1
2007,Yô Ôizumi,6.8,1
2007,Glenn Andre Kaada,6.8,1
2007,Carrie-Anne Moss,6.8,1
2007, Yeong-cheol Kim,6.8,1
2007, Nazif Muarremi,6.8,1
2007, Joaquin Phoenix,6.8,1
2007, Kevin Bacon,6.8,1
2007, William Roberts,6.8,1
2007, Jordan Garrett,6.8,1
2007,Laurence Fox,6.8,1
2007, Aimee King,6.8,1
2007,Nam-ju Kim,6.8,1
2007, Ken Mitsuishi,6.8,1
2007, David Morse,6.8,1
2007, Maaya Sakamoto,6.8,1
2007, Sarah Roemer,6.8,1
2007,Mikako Ichikawa,6.8,1
2007, Dong-won Gang,6.8,1
2007, Mark McGann,6.8,1
2007, Alex Veadov,6.8,1
2007, Malcolm Tierney,6.8,1
2007, Danny Hoch,6.8,1
2007, Kelly Preston,6.8,1
2007, Jodie Foster,6.7,1
2007,Miki Nakatani,6.7,1
2007, Monica Bellucci,6.7,1
2007, Shreyas Talpade,6.7,1
2007,Anthony Hopkins,6.7,2
2007, Clive Owen,6.7,1
2007, Jennifer Garner,6.7,2
2007, Chris Jai Alex,6.7,1
2007, Taye Diggs,6.7,1
2007, Chie Nakamura,6.7,1
2007, Jeff Bridges,6.7,1
2007, Stephen McHattie,6.7,1
2007,Cece Bell,6.7,1
2007, Maki Carousel,6.7,1
2007, Kate Walsh,6.7,1
2007, Ryan Reynolds,6.7,1
2007,Kirron Kher,6.7,1
2007, Naveen Andrews,6.7,1
2007, Jorma Taccone,6.7,1
2007,Nicky Katt,6.7,1
2007, Bill Hader,6.7,1
2007, Ray Liotta,6.7,1
2007, Danny McBride,6.7,1
2007, Dante Carver,6.7,1
2007,Noriaki Sugiyama,6.7,1
