MainGenre,Year,Original,Series or Movie,IMDb Score,BoxOfficeProfits,color,Title,Genre
DOCUMENTARY,2016.0,1.0,Series,8.5,0.0,#ff3351,Last Chance U,"Documentary, Sport"
DOCUMENTARY,2016.0,1.0,Series,7.3,0.0,#ff3351,Chelsea,Documentary
DOCUMENTARY,2016.0,1.0,Series,8.1,0.0,#ff3351,Cooked,Documentary
DOCUMENTARY,2016.0,1.0,Series,7.3,0.0,#ff3351,Chelsea Does,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.8,1146292.0,#001bff,Step,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.5,8362.0,#001bff,Gilberts Grim Revenge,"Documentary, Biography, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,5.4,182799.0,#001bff,Whose Streets?,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.7,21907.0,#001bff,Bending the Arc,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.3,0.0,#ff3351,Panoptic,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.4,0.0,#ff3351,Speak Up,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.8,148666.0,#001bff,Chavela,"Documentary, Biography, History, Music"
DOCUMENTARY,2017.0,0.0,Movie,7.3,0.0,#ff3351,Unseen Enemy,Documentary
DOCUMENTARY,2017.0,0.0,Movie,8.0,0.0,#ff3351,Červená,Documentary
DOCUMENTARY,2017.0,0.0,Movie,3.8,0.0,#ff3351,Musicians,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.5,0.0,#ff3351,Rock n Roll,Documentary
DOCUMENTARY,2017.0,0.0,Movie,5.6,507268.0,#001bff,Our President,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.2,0.0,#ff3351,Homme Less,"Documentary, Biography"
DOCUMENTARY,2017.0,0.0,Movie,6.9,123445.0,#001bff,Buena Vista Social Club: Adios,Documentary
DOCUMENTARY,2017.0,0.0,Movie,8.2,0.0,#ff3351,Lenette van Dongen - Tegenwind,"Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,7.2,0.0,#ff3351,Emilio Guzman - Alle Mensen Verzamelen,"Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,7.5,0.0,#ff3351,Tim Fransen - Het Failliet van de Moderne Tijd,"Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,7.7,0.0,#ff3351,Dance Sports Girls,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.8,81345.0,#001bff,Earth: One Amazing Day,"Documentary, Family"
DOCUMENTARY,2017.0,0.0,Movie,8.6,0.0,#ff3351,Roll With Me,Documentary
DOCUMENTARY,2017.0,0.0,Movie,9.2,0.0,#ff3351,Conspiracy,"Documentary, Short"
DOCUMENTARY,2017.0,0.0,Movie,7.3,0.0,#ff3351,Sepultura Endurance,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.8,1723379.0,#001bff,Jane,"Documentary, Biography"
DOCUMENTARY,2017.0,0.0,Movie,6.9,0.0,#ff3351,Zoé: Panoramas,"Documentary, Music"
DOCUMENTARY,2017.0,0.0,Movie,7.6,0.0,#ff3351,Hondros,"Documentary, Biography, War"
DOCUMENTARY,2017.0,0.0,Movie,5.4,0.0,#ff3351,"We, the Marines","Documentary, Short"
DOCUMENTARY,2017.0,0.0,Movie,6.4,0.0,#ff3351,Dream Big: Engineering Our World,"Documentary, Short"
DOCUMENTARY,2017.0,0.0,Movie,6.6,0.0,#ff3351,Pacificum: Return to the Ocean,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.8,0.0,#ff3351,89,"Documentary, Sport"
DOCUMENTARY,2017.0,0.0,Movie,7.9,953717.0,#001bff,Faces Places,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.3,74909.0,#001bff,Bill Nye: Science Guy,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.7,0.0,#ff3351,Behind the Curtain: Todrick Hall,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.4,3496795.0,#001bff,An Inconvenient Sequel: Truth to Power,Documentary
DOCUMENTARY,2017.0,0.0,Movie,0.0,0.0,#ff3351,Barão Vermelho: Por que a gente é assim?,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.2,0.0,#ff3351,Conor McGregor: Notorious,"Documentary, Biography, Sport"
DOCUMENTARY,2017.0,0.0,Movie,0.0,0.0,#ff3351,The Silence,"Documentary, History"
DOCUMENTARY,2017.0,0.0,Movie,8.2,0.0,#ff3351,LA 92,"Documentary, Crime, History"
DOCUMENTARY,2017.0,0.0,Movie,7.3,21439.0,#001bff,Trophy,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.0,0.0,#ff3351,Liberated: The New Sexual Revolution,Documentary
DOCUMENTARY,2017.0,0.0,Movie,5.9,0.0,#ff3351,Expedition Happiness (German Version),Documentary
DOCUMENTARY,2017.0,0.0,Movie,5.9,0.0,#ff3351,Expedition Happiness,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.6,0.0,#ff3351,The Untold Tales of Armistead Maupin,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.6,9103.0,#001bff,Julian Schnabel: A Private Portrait,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.6,0.0,#ff3351,Ask the Sexpert,"Documentary, Comedy, Drama"
DOCUMENTARY,2017.0,0.0,Movie,7.3,0.0,#ff3351,McLaren,"Documentary, Biography, Drama, Sport"
DOCUMENTARY,2017.0,0.0,Movie,6.5,228153.0,#001bff,Jeremiah Tower: The Last Magnificent,"Documentary, Biography"
DOCUMENTARY,2017.0,0.0,Movie,6.1,0.0,#ff3351,Perú: Tesoro Escondido,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.2,0.0,#ff3351,Brian Regan: Nunchucks and Flamethrowers,"Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,7.7,0.0,#ff3351,"Jim and Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.8,0.0,#ff3351,Let It Fall: Los Angeles 1982-1992,"Documentary, History"
DOCUMENTARY,2017.0,0.0,Movie,7.6,0.0,#ff3351,Theo Maassen: VANKWAADTOTERGER,"Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,7.6,0.0,#ff3351,Franca: Chaos and Creation,"Documentary, Biography"
DOCUMENTARY,2017.0,0.0,Movie,6.1,4439.0,#001bff,Generation Iron 2,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.6,0.0,#ff3351,Def Comedy Jam 25,"Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,6.6,0.0,#ff3351,Todo Sobre El Asado,Documentary
DOCUMENTARY,2017.0,0.0,Movie,5.7,0.0,#ff3351,Rocco,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.7,125227.0,#001bff,The B-Side: Elsa Dorfmans Portrait Photography,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.3,0.0,#ff3351,Ryan Hamilton: Happy Face,"Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,6.6,20762.0,#001bff,All These Sleepless Nights,"Documentary, Drama"
DOCUMENTARY,2017.0,0.0,Movie,7.6,16405.0,#001bff,Mission Control: The Unsung Heroes of Apollo,"Documentary, History"
DOCUMENTARY,2017.0,0.0,Movie,7.5,0.0,#ff3351,Jago: A Life Underwater,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.3,128986.0,#001bff,I Called Him Morgan,"Documentary, Drama, History, Music"
DOCUMENTARY,2017.0,0.0,Movie,7.9,7123919.0,#001bff,I Am Not Your Negro,"Documentary, History"
DOCUMENTARY,2017.0,0.0,Movie,8.1,0.0,#ff3351,Chasing Coral,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.3,0.0,#ff3351,Out of Thin Air,"Documentary, Crime"
DOCUMENTARY,2017.0,0.0,Movie,6.7,0.0,#ff3351,Rory Scovel Tries Stand-Up for the First Time,"Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,7.4,0.0,#ff3351,What the Health,Documentary
DOCUMENTARY,2017.0,0.0,Movie,5.2,0.0,#ff3351,Michael Lost and Found,"Documentary, Short"
DOCUMENTARY,2017.0,0.0,Movie,7.3,0.0,#ff3351,"Norm Macdonald: Hitlers Dog, Gossip and Trickery","Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,6.0,0.0,#ff3351,Maria Bamford: Old Baby,"Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,8.0,0.0,#ff3351,A Plastic Ocean,Documentary
DOCUMENTARY,2017.0,0.0,Movie,5.4,0.0,#ff3351,Mostly Sunny,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.2,0.0,#ff3351,Joe Cocker: Mad Dog with Soul,Documentary
DOCUMENTARY,2017.0,0.0,Movie,4.4,0.0,#ff3351,Felipe Neto: My Life Makes No Sense,"Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,7.6,0.0,#ff3351,Naledi: A Baby Elephants Tale,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.7,17844.0,#001bff,The Last Shaman,"Documentary, Adventure, Drama, Family"
DOCUMENTARY,2017.0,0.0,Movie,6.9,0.0,#ff3351,Russell Brand: From Addiction to Recovery,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.4,0.0,#ff3351,A new Capitalism,Documentary
DOCUMENTARY,2017.0,0.0,Movie,7.1,0.0,#ff3351,The Milk System,Documentary
DOCUMENTARY,2017.0,0.0,Movie,5.8,0.0,#ff3351,The Reservoir Game,Documentary
DOCUMENTARY,2017.0,0.0,Movie,4.4,0.0,#ff3351,Rodney Carrington: Here Comes the Truth,"Documentary, Comedy"
DOCUMENTARY,2017.0,0.0,Movie,6.6,0.0,#ff3351,The Russian Revolution,"Documentary, History"
DOCUMENTARY,2017.0,0.0,Movie,6.1,0.0,#ff3351,How to Stage a Coup,Documentary
DOCUMENTARY,2017.0,0.0,Movie,6.4,0.0,#ff3351,JFK: The Making of a President,"Documentary, Biography, History"
DOCUMENTARY,2017.0,0.0,Series,8.7,0.0,#ff3351,The Repair Shop,"Documentary, Reality-TV"
DOCUMENTARY,2017.0,0.0,Series,7.4,0.0,#ff3351,Phi,"Documentary, Short"
DOCUMENTARY,2017.0,0.0,Series,7.3,0.0,#ff3351,Age of Tanks,Documentary
DOCUMENTARY,2017.0,0.0,Series,6.6,0.0,#ff3351,Ask the Doctor,Documentary
DOCUMENTARY,2017.0,0.0,Series,5.5,0.0,#ff3351,Inside The Freemasons,"Documentary, Reality-TV"
DOCUMENTARY,2017.0,0.0,Series,6.5,0.0,#ff3351,Three Wives One Husband,Documentary
DOCUMENTARY,2017.0,0.0,Series,5.4,0.0,#ff3351,Inside the Criminal Mind,"Documentary, Crime"
DOCUMENTARY,2017.0,0.0,Series,7.2,0.0,#ff3351,Trump: An American Dream,"Documentary, Biography"
DOCUMENTARY,2017.0,0.0,Series,8.5,0.0,#ff3351,The Defiant Ones,"Documentary, Biography, Crime, Music"
DOCUMENTARY,2017.0,0.0,Series,7.6,0.0,#ff3351,The Worlds Most Extraordinary Homes,Documentary
DOCUMENTARY,2017.0,0.0,Series,7.5,0.0,#ff3351,The Windsors,Documentary
DOCUMENTARY,2017.0,0.0,Series,7.7,0.0,#ff3351,Amazing Hotels: Life Beyond the Lobby,Documentary
DOCUMENTARY,2017.0,0.0,Series,8.5,0.0,#ff3351,Time: The Kalief Browder Story,"Documentary, Biography"
DOCUMENTARY,2017.0,0.0,Series,8.0,0.0,#ff3351,The Story of Diana,"Documentary, Biography"
DOCUMENTARY,2017.0,0.0,Series,7.2,0.0,#ff3351,The Hollywood Masters,"Documentary, Biography"
DOCUMENTARY,2017.0,0.0,Series,7.0,0.0,#ff3351,Aussie Gold Hunters,"Documentary, Reality-TV"
DOCUMENTARY,2017.0,0.0,Series,9.0,0.0,#ff3351,Stranger,"Documentary, Drama, Sport"
DOCUMENTARY,2017.0,0.0,Series,7.3,0.0,#ff3351,Gold Stars: The Story of the FIFA World Cup Tournaments,"Documentary, Sport"
DOCUMENTARY,2017.0,0.0,Series,7.8,0.0,#ff3351,Baby Ballroom,Documentary
DOCUMENTARY,2017.0,0.0,Series,6.0,0.0,#ff3351,Siffredi Late Night - Hard Academy,Documentary
DOCUMENTARY,2017.0,1.0,Movie,6.2,0.0,#ff3351,Voyeur,Documentary
DOCUMENTARY,2017.0,1.0,Movie,8.3,0.0,#ff3351,Cuba and the Cameraman,Documentary
DOCUMENTARY,2017.0,1.0,Movie,6.8,0.0,#ff3351,Saving Capitalism,Documentary
DOCUMENTARY,2017.0,1.0,Movie,7.4,0.0,#ff3351,Joan Didion: The Center Will Not Hold,Documentary
DOCUMENTARY,2017.0,1.0,Movie,7.0,0.0,#ff3351,Kingdom of Us,"Documentary, Drama"
DOCUMENTARY,2017.0,1.0,Movie,7.3,0.0,#ff3351,The Death and Life of Marsha P. Johnson,Documentary
DOCUMENTARY,2017.0,1.0,Movie,7.4,0.0,#ff3351,Long Shot,"Documentary, Crime, Sport"
DOCUMENTARY,2017.0,1.0,Movie,7.0,0.0,#ff3351,Gaga: Five Foot Two,"Documentary, Music"
DOCUMENTARY,2017.0,1.0,Movie,6.4,0.0,#ff3351,Strong Island,Documentary
DOCUMENTARY,2017.0,1.0,Movie,7.0,0.0,#ff3351,Resurface,"Documentary, Short, Sport, War"
DOCUMENTARY,2017.0,1.0,Movie,7.9,0.0,#ff3351,Icarus,"Documentary, Sport"
DOCUMENTARY,2017.0,1.0,Movie,6.5,0.0,#ff3351,Nobody Speak: Trials of the Free Press,Documentary
DOCUMENTARY,2017.0,1.0,Movie,6.7,0.0,#ff3351,Counterpunch,Documentary
DOCUMENTARY,2017.0,1.0,Movie,7.1,0.0,#ff3351,Joshua: Teenager vs. Superpower,Documentary
DOCUMENTARY,2017.0,1.0,Movie,6.9,0.0,#ff3351,Laerte-se,Documentary
DOCUMENTARY,2017.0,1.0,Movie,7.4,0.0,#ff3351,Get Me Roger Stone,"Documentary, Biography"
DOCUMENTARY,2017.0,1.0,Movie,6.4,0.0,#ff3351,The Mars Generation,Documentary
DOCUMENTARY,2017.0,1.0,Movie,6.1,0.0,#ff3351,Casting JonBenet,Documentary
DOCUMENTARY,2017.0,1.0,Movie,6.8,0.0,#ff3351,Heroin(e),"Documentary, Short"
DOCUMENTARY,2017.0,1.0,Series,7.9,0.0,#ff3351,13 Reasons Why: Beyond the Reasons,"Documentary, Short"
DOCUMENTARY,2017.0,1.0,Series,5.9,0.0,#ff3351,Dope,Documentary
DOCUMENTARY,2017.0,1.0,Series,8.1,0.0,#ff3351,The Toys That Made Us,"Documentary, Comedy, History"
DOCUMENTARY,2017.0,1.0,Series,7.0,0.0,#ff3351,Wormwood,"Documentary, Biography, Drama"
DOCUMENTARY,2017.0,1.0,Series,7.5,0.0,#ff3351,Shot in the Dark,Documentary
DOCUMENTARY,2017.0,1.0,Series,6.9,0.0,#ff3351,The Day I Met El Chapo,"Documentary, Biography"
DOCUMENTARY,2017.0,1.0,Series,6.6,0.0,#ff3351,Fire Chasers,Documentary
DOCUMENTARY,2017.0,1.0,Series,8.6,0.0,#ff3351,Daughters of Destiny,Documentary
DOCUMENTARY,2017.0,1.0,Series,8.1,0.0,#ff3351,The Keepers,"Documentary, Crime"
DOCUMENTARY,2017.0,1.0,Series,6.7,0.0,#ff3351,Hot Girls Wanted: Turned On,Documentary
DOCUMENTARY,2017.0,1.0,Series,8.4,0.0,#ff3351,Abstract: The Art of Design,Documentary
DOCUMENTARY,2017.0,1.0,Series,6.7,0.0,#ff3351,72 Dangerous Animals: Latin America,Documentary
DOCUMENTARY,2017.0,1.0,Series,7.5,0.0,#ff3351,Beyond Stranger Things,"Documentary, Talk-Show"
DOCUMENTARY,2017.0,1.0,Series,7.7,0.0,#ff3351,Jack Whitehall: Travels with My Father,"Documentary, Comedy"
DOCUMENTARY,2017.0,1.0,Series,7.5,0.0,#ff3351,The Confession Tapes,"Documentary, Crime"
DOCUMENTARY,2018.0,0.0,Movie,5.1,0.0,#ff3351,Follow Me,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.9,0.0,#ff3351,Caisa,Documentary
DOCUMENTARY,2018.0,0.0,Movie,8.0,0.0,#ff3351,"Take the Ball, Pass the Ball","Documentary, Sport"
DOCUMENTARY,2018.0,0.0,Movie,7.7,117460.0,#001bff,Ryuichi Sakamoto: Coda,"Documentary, Music"
DOCUMENTARY,2018.0,0.0,Movie,3.8,0.0,#ff3351,Confessions of a Serial Killer with Piers Morgan,"Documentary, Crime"
DOCUMENTARY,2018.0,0.0,Movie,6.0,0.0,#ff3351,Born Racer,"Documentary, Action, Drama"
DOCUMENTARY,2018.0,0.0,Movie,6.5,0.0,#ff3351,Magnetic,"Documentary, Sport"
DOCUMENTARY,2018.0,0.0,Movie,6.4,0.0,#ff3351,Duran Duran: Theres Something You Should Know,"Documentary, Music"
DOCUMENTARY,2018.0,0.0,Movie,0.0,0.0,#ff3351,Peace Nippon,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.9,0.0,#ff3351,Voulez-vous rire avec moi ce soir?,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.8,0.0,#ff3351,Restoring the Shack,Documentary
DOCUMENTARY,2018.0,0.0,Movie,8.3,0.0,#ff3351,Intention,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.8,0.0,#ff3351,Betty White: First Lady of Television,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.1,0.0,#ff3351,Beside me,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.6,0.0,#ff3351,Infinite Football,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.7,0.0,#ff3351,Devils Freedom,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.9,0.0,#ff3351,Salam - The First ****** Nobel Laureate,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.8,0.0,#ff3351,For the Birds,"Documentary, Drama"
DOCUMENTARY,2018.0,0.0,Movie,0.0,0.0,#ff3351,Surrounded,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.0,6352306.0,#001bff,Fahrenheit 11/9,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.6,12320845.0,#001bff,Three Identical Strangers,"Documentary, Biography, Drama, History, Mystery"
DOCUMENTARY,2018.0,0.0,Movie,8.1,0.0,#ff3351,El testigo,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.9,0.0,#ff3351,Com a Palavra: Arnaldo Antunes,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.7,0.0,#ff3351,Memory Games,Documentary
DOCUMENTARY,2018.0,0.0,Movie,5.6,0.0,#ff3351,Bob Lazar: Area 51 and Flying Saucers,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.5,0.0,#ff3351,Hans Teeuwen - Echte Rancune,"Documentary, Comedy"
DOCUMENTARY,2018.0,0.0,Movie,7.6,230808.0,#001bff,Matangi/Maya/M.I.A.,"Documentary, Biography, Music"
DOCUMENTARY,2018.0,0.0,Movie,6.9,0.0,#ff3351,ReMastered: The Lions Share,"Documentary, Music"
DOCUMENTARY,2018.0,0.0,Movie,7.6,14051361.0,#001bff,RBG,"Documentary, Biography"
DOCUMENTARY,2018.0,0.0,Movie,7.3,13926.0,#001bff,Weed the People,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.5,0.0,#ff3351,Bathtubs Over Broadway,"Documentary, Comedy, Music"
DOCUMENTARY,2018.0,0.0,Movie,6.6,0.0,#ff3351,March of the Penguins 2: The Next Step,"Documentary, Family"
DOCUMENTARY,2018.0,0.0,Movie,7.3,158646.0,#001bff,The Last Resort,"Documentary, History"
DOCUMENTARY,2018.0,0.0,Movie,6.2,0.0,#ff3351,Generation Iron 3,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.6,0.0,#ff3351,Action Figures 2,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.1,0.0,#ff3351,I Am Maris,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.8,1257275.0,#001bff,McQueen,"Documentary, Biography"
DOCUMENTARY,2018.0,0.0,Movie,7.2,0.0,#ff3351,Late Life: The Chien-Ming Wang Story,"Documentary, Sport"
DOCUMENTARY,2018.0,0.0,Movie,8.1,1082223.0,#001bff,The Dawn Wall,"Documentary, Biography, Sport"
DOCUMENTARY,2018.0,0.0,Movie,4.6,0.0,#ff3351,Weapon of Choice,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.5,578717.0,#001bff,Pick of the Litter,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.8,0.0,#ff3351,"2,215",Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.3,0.0,#ff3351,BNK48: Girls Dont Cry,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.4,0.0,#ff3351,Transformer,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.0,199767.0,#001bff,Studio 54,"Documentary, History, Music"
DOCUMENTARY,2018.0,0.0,Movie,6.5,0.0,#ff3351,Behind the Curve,Documentary
DOCUMENTARY,2018.0,0.0,Movie,8.4,22835787.0,#001bff,Wont You Be My Neighbor?,"Documentary, Biography"
DOCUMENTARY,2018.0,0.0,Movie,5.9,0.0,#ff3351,Alt-Right: Age of Rage,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.0,0.0,#ff3351,Stories Our Cinema Did (Not) Tell,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.3,0.0,#ff3351,Catwalk: Tales from the Cat Show Circuit,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.3,2008385.0,#001bff,Pope Francis: A Man of His Word,"Documentary, Biography"
DOCUMENTARY,2018.0,0.0,Movie,8.4,0.0,#ff3351,Taylor Swift reputation Stadium Tour,"Documentary, Music"
DOCUMENTARY,2018.0,0.0,Movie,6.8,0.0,#ff3351,Mexicanos de Bronce,Documentary
DOCUMENTARY,2018.0,0.0,Movie,8.1,0.0,#ff3351,The Last Animals,Documentary
DOCUMENTARY,2018.0,0.0,Movie,8.5,0.0,#ff3351,Springsteen on Broadway,"Documentary, Music"
DOCUMENTARY,2018.0,0.0,Movie,7.4,0.0,#ff3351,Sad Hill Unearthed,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.5,0.0,#ff3351,"Ayotzinapa, el paso de la tortuga",Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.2,0.0,#ff3351,Loudon Wainwright III: Surviving Twin,"Documentary, Music"
DOCUMENTARY,2018.0,0.0,Movie,7.5,0.0,#ff3351,John Leguizamos Latin History for Morons,"Documentary, Comedy"
DOCUMENTARY,2018.0,0.0,Movie,7.4,0.0,#ff3351,They’ll Love Me When I’m Dead,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.0,0.0,#ff3351,Ronnie Coleman: The King,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.4,0.0,#ff3351,Mo Amer: The Vagabond,"Documentary, Comedy"
DOCUMENTARY,2018.0,0.0,Movie,7.2,365412.0,#001bff,Mountain,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.8,0.0,#ff3351,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,"Documentary, History"
DOCUMENTARY,2018.0,0.0,Movie,0.0,0.0,#ff3351,Meu Tricolor de Aço,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.6,0.0,#ff3351,Notes for a heist film,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.9,0.0,#ff3351,ReMastered: Who Shot the Sheriff,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.2,0.0,#ff3351,Forever Chape,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.2,0.0,#ff3351,Waterschool,Documentary
DOCUMENTARY,2018.0,0.0,Movie,4.6,20449.0,#001bff,The Devil and Father Amorth,"Documentary, Horror"
DOCUMENTARY,2018.0,0.0,Movie,7.1,0.0,#ff3351,What We Started,Documentary
DOCUMENTARY,2018.0,0.0,Movie,8.3,0.0,#ff3351,Hannah Gadsby: Nanette,"Documentary, Comedy"
DOCUMENTARY,2018.0,0.0,Movie,6.2,0.0,#ff3351,Food on the Go,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.7,0.0,#ff3351,Jewels Catch One,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.1,0.0,#ff3351,The Carter Effect,"Documentary, Sport"
DOCUMENTARY,2018.0,0.0,Movie,7.7,0.0,#ff3351,Operation Odessa,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.2,48650.0,#001bff,The China Hustle,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.5,0.0,#ff3351,Marlon Wayans: Woke-ish,"Documentary, Comedy"
DOCUMENTARY,2018.0,0.0,Movie,6.3,0.0,#ff3351,A Week in Watts,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.4,191900.0,#001bff,The Final Year,Documentary
DOCUMENTARY,2018.0,0.0,Movie,5.8,0.0,#ff3351,Kavin Jay: Everybody Calm Down!,"Documentary, Comedy"
DOCUMENTARY,2018.0,0.0,Movie,7.6,0.0,#ff3351,Tom Segura: Disgraceful,"Documentary, Comedy"
DOCUMENTARY,2018.0,0.0,Movie,5.4,0.0,#ff3351,Being Napoleon,Documentary
DOCUMENTARY,2018.0,0.0,Movie,7.2,0.0,#ff3351,Lucha: Playing the Impossible,Documentary
DOCUMENTARY,2018.0,0.0,Movie,6.5,0.0,#ff3351,LEGO House - Home of the Brick,Documentary
DOCUMENTARY,2018.0,0.0,Movie,5.8,0.0,#ff3351,De Sicario a Youtuber,Documentary
DOCUMENTARY,2018.0,0.0,Series,0.0,0.0,#ff3351,"Inhotim, Arte Presente",Documentary
DOCUMENTARY,2018.0,0.0,Series,9.5,0.0,#ff3351,Flavours of Romania,Documentary
DOCUMENTARY,2018.0,0.0,Series,7.7,0.0,#ff3351,Shine On with Reese,"Documentary, Reality-TV"
DOCUMENTARY,2018.0,0.0,Series,7.8,0.0,#ff3351,Rust Valley Restorers,Documentary
DOCUMENTARY,2018.0,0.0,Series,6.8,0.0,#ff3351,Exposed: The Case Of Keli Lane,Documentary
DOCUMENTARY,2018.0,0.0,Series,9.1,0.0,#ff3351,Regiment Diaries,Documentary
DOCUMENTARY,2018.0,0.0,Series,6.7,0.0,#ff3351,Is,"Documentary, History"
DOCUMENTARY,2018.0,0.0,Series,5.1,0.0,#ff3351,Rabiat,Documentary
DOCUMENTARY,2018.0,0.0,Series,6.7,0.0,#ff3351,Disappearance,"Documentary, Crime"
DOCUMENTARY,2018.0,0.0,Series,7.4,0.0,#ff3351,The Casketeers,Documentary
DOCUMENTARY,2018.0,0.0,Series,8.1,0.0,#ff3351,Sunderland Til I Die,"Documentary, Sport"
DOCUMENTARY,2018.0,0.0,Series,3.8,0.0,#ff3351,Serial Killer with Piers Morgan,"Documentary, Crime"
DOCUMENTARY,2018.0,0.0,Series,7.7,0.0,#ff3351,Salt Fat Acid Heat,Documentary
DOCUMENTARY,2018.0,0.0,Series,5.7,0.0,#ff3351,Empire Games,"Documentary, History"
DOCUMENTARY,2018.0,0.0,Series,7.4,0.0,#ff3351,Christiane Amanpour: Sex and Love Around the World,Documentary
DOCUMENTARY,2018.0,0.0,Series,6.4,112282.0,#001bff,This Evening,Documentary
DOCUMENTARY,2018.0,0.0,Series,7.4,0.0,#ff3351,Nuestra Lucha Libre,Documentary
DOCUMENTARY,2018.0,0.0,Series,6.7,0.0,#ff3351,Becoming Champions,"Documentary, Sport"
DOCUMENTARY,2018.0,0.0,Series,7.7,0.0,#ff3351,Churchill’s Secret Agents: The New Recruits,"Documentary, History"
DOCUMENTARY,2018.0,0.0,Series,0.0,0.0,#ff3351,LAST HOPE,Documentary
